  4.50E+05 1.09E+03 3.87E+06 6.11E+08 8.77E+06 3.45E+16 2.13E+07 1.37E+02 2.21E+03 1.07E+09 2.06E+08 1.85E+06 6.80E+15
  6.50E+05 2.18E+03 1.34E+07 6.23E+08 5.17E+06 2.80E+16 2.33E+07 9.74E+01 5.38E+03 1.20E+09 2.04E+08 1.75E+06 5.59E+15
  8.50E+05 1.19E+03 1.15E+07 5.22E+08 2.58E+07 2.25E+16 2.55E+07 7.31E+01 1.28E+04 1.20E+09 1.53E+08 1.49E+06 4.54E+15
  1.05E+06 1.49E+03 1.16E+07 4.70E+08 4.52E+07 1.89E+16 7.45E+06 1.69E+01 2.95E+04 7.13E+08 7.91E+07 3.50E+05 3.81E+15
  1.25E+06 1.93E+03 1.45E+07 4.39E+08 9.26E+07 1.38E+16 1.41E+05 2.58E-01 8.61E+03 1.48E+08 1.51E+07 3.36E+03 2.78E+15
  1.45E+06 4.02E+03 2.53E+07 4.73E+08 2.31E+08 1.00E+16 1.86E+02 3.74E-04 6.54E+02 7.59E+06 1.01E+06 2.52E+00 2.03E+15
  1.65E+06 1.17E+04 4.58E+07 4.99E+08 3.09E+08 7.33E+15 3.06E-02 1.29E-07 1.71E+01 9.47E+04 2.22E+04 3.96E-04 1.48E+15
  1.85E+06 3.55E+04 7.81E+07 4.70E+08 2.17E+08 5.35E+15 1.17E-06 4.07E-11 1.66E-01 3.71E+02 1.83E+02 5.04E-08 1.08E+15
  2.05E+06 9.37E+04 1.05E+08 3.86E+08 8.39E+07 3.91E+15 2.05E-11 2.35E-13 8.76E-04 7.98E-01 8.48E+00 1.01E-10 7.92E+14
  2.25E+06 2.21E+05 1.05E+08 3.10E+08 2.07E+07 2.86E+15 5.55E-13 9.37E-14 2.12E-04 8.84E-02 6.69E+00 1.29E-11 5.79E+14
  2.45E+06 4.27E+05 8.46E+07 2.48E+08 4.19E+06 2.09E+15 8.76E-13 2.19E-13 2.71E-04 6.51E-02 4.88E+00 1.16E-11 4.23E+14
  2.65E+06 6.84E+05 6.08E+07 1.96E+08 7.84E+05 1.53E+15 1.60E-12 5.01E-13 3.16E-04 5.30E-02 3.56E+00 1.27E-11 3.09E+14
  2.85E+06 9.59E+05 4.02E+07 1.55E+08 1.39E+05 1.11E+15 3.05E-12 1.09E-12 3.45E-04 4.56E-02 2.60E+00 1.51E-11 2.26E+14
  3.05E+06 1.20E+06 2.45E+07 1.24E+08 2.36E+04 8.15E+14 5.72E-12 2.22E-12 3.67E-04 4.08E-02 1.89E+00 1.86E-11 1.65E+14
  3.25E+06 1.32E+06 1.37E+07 9.92E+07 3.91E+03 5.96E+14 1.01E-11 4.14E-12 3.93E-04 3.81E-02 1.37E+00 2.33E-11 1.21E+14
  3.45E+06 1.31E+06 7.03E+06 7.84E+07 6.53E+02 4.36E+14 1.68E-11 7.16E-12 4.29E-04 3.70E-02 9.94E-01 3.02E-11 8.84E+13
  3.65E+06 1.19E+06 3.34E+06 6.08E+07 1.13E+02 3.19E+14 2.65E-11 1.17E-11 4.82E-04 3.71E-02 7.16E-01 4.07E-11 6.47E+13
  3.85E+06 1.00E+06 1.49E+06 4.62E+07 2.07E+01 2.33E+14 3.97E-11 1.82E-11 5.52E-04 3.80E-02 5.13E-01 5.67E-11 4.73E+13
  4.05E+06 8.02E+05 6.40E+05 3.46E+07 3.98E+00 1.71E+14 5.80E-11 2.75E-11 6.24E-04 3.88E-02 3.64E-01 7.97E-11 3.46E+13
  4.25E+06 6.20E+05 2.65E+05 2.57E+07 8.11E-01 1.25E+14 8.67E-11 4.17E-11 6.60E-04 3.83E-02 2.56E-01 1.10E-10 2.53E+13
  4.45E+06 4.67E+05 1.08E+05 1.89E+07 1.77E-01 9.15E+13 1.38E-10 6.53E-11 6.34E-04 3.63E-02 1.79E-01 1.47E-10 1.85E+13
  4.65E+06 3.48E+05 4.46E+04 1.39E+07 4.07E-02 6.70E+13 2.20E-10 1.02E-10 5.77E-04 3.36E-02 1.23E-01 1.92E-10 1.36E+13
  4.85E+06 2.62E+05 1.98E+04 1.02E+07 9.64E-03 4.91E+13 3.20E-10 1.48E-10 5.26E-04 3.08E-02 8.39E-02 2.44E-10 9.94E+12
  5.05E+06 2.01E+05 9.68E+03 7.47E+06 2.29E-03 3.60E+13 3.99E-10 1.92E-10 4.93E-04 2.80E-02 5.58E-02 3.01E-10 7.28E+12
  5.25E+06 1.57E+05 5.08E+03 5.47E+06 5.24E-04 2.64E+13 4.18E-10 2.19E-10 4.74E-04 2.50E-02 3.62E-02 3.55E-10 5.33E+12
  5.45E+06 1.26E+05 2.75E+03 4.00E+06 1.11E-04 1.93E+13 3.71E-10 2.22E-10 4.64E-04 2.16E-02 2.31E-02 3.96E-10 3.90E+12
  5.65E+06 1.03E+05 1.45E+03 2.92E+06 2.00E-05 1.42E+13 2.80E-10 2.02E-10 4.65E-04 1.81E-02 1.44E-02 4.21E-10 2.86E+12
  5.85E+06 8.45E+04 6.93E+02 2.13E+06 2.79E-06 1.04E+13 1.80E-10 1.66E-10 4.81E-04 1.47E-02 8.98E-03 4.28E-10 2.09E+12
  6.05E+06 6.99E+04 2.76E+02 1.55E+06 2.70E-07 7.61E+12 1.00E-10 1.29E-10 5.32E-04 1.16E-02 5.57E-03 4.20E-10 1.53E+12
  6.25E+06 5.99E+04 7.89E+01 1.13E+06 1.40E-08 5.58E+12 4.69E-11 1.09E-10 6.20E-04 8.83E-03 3.49E-03 4.16E-10 1.11E+12
  6.45E+06 6.67E+04 1.04E+01 8.07E+05 4.28E-11 4.09E+12 1.17E-12 6.04E-12 2.88E-03 4.38E-03 2.21E-03 2.31E-10 8.13E+11
  6.65E+06 8.30E+04 5.94E+00 5.58E+05 3.51E-13 2.98E+12 1.57E-14 3.86E-13 2.88E-03 2.62E-03 1.43E-03 5.10E-11 5.93E+11
  6.85E+06 8.70E+04 3.48E+00 3.83E+05 3.98E-14 2.16E+12 2.27E-16 4.65E-14 2.16E-03 1.97E-03 9.41E-04 1.32E-11 4.32E+11
  7.05E+06 8.17E+04 1.96E+00 2.63E+05 6.03E-15 1.55E+12 5.25E-18 8.86E-15 1.65E-03 1.44E-03 6.28E-04 4.31E-12 3.15E+11
  7.25E+06 7.19E+04 1.05E+00 1.81E+05 1.02E-15 1.10E+12 2.72E-19 2.26E-15 1.31E-03 9.82E-04 4.25E-04 1.67E-12 2.30E+11
  7.45E+06 6.14E+04 5.41E-01 1.24E+05 1.77E-16 7.78E+11 2.35E-20 6.51E-16 1.06E-03 6.41E-04 2.87E-04 6.88E-13 1.68E+11
  7.65E+06 5.13E+04 2.67E-01 8.47E+04 3.07E-17 5.40E+11 2.56E-21 2.03E-16 8.60E-04 4.00E-04 1.93E-04 2.96E-13 1.22E+11
  7.85E+06 4.21E+04 1.26E-01 5.77E+04 5.27E-18 3.69E+11 3.22E-22 6.80E-17 6.92E-04 2.39E-04 1.30E-04 1.31E-13 8.87E+10
  8.05E+06 3.39E+04 5.61E-02 3.92E+04 8.92E-19 2.48E+11 4.52E-23 2.41E-17 5.50E-04 1.35E-04 8.71E-05 5.97E-14 6.43E+10
  8.25E+06 2.70E+04 2.38E-02 2.66E+04 1.49E-19 1.63E+11 7.01E-24 9.04E-18 4.31E-04 7.31E-05 5.81E-05 2.76E-14 4.64E+10
  8.45E+06 2.12E+04 9.66E-03 1.80E+04 2.43E-20 1.06E+11 1.18E-24 3.55E-18 3.31E-04 3.75E-05 3.85E-05 1.29E-14 3.34E+10
  8.65E+06 1.64E+04 3.75E-03 1.22E+04 3.93E-21 6.74E+10 2.16E-25 1.46E-18 2.50E-04 1.84E-05 2.53E-05 6.14E-15 2.40E+10
  8.85E+06 1.26E+04 1.40E-03 8.32E+03 6.26E-22 4.24E+10 4.21E-26 6.20E-19 1.86E-04 8.69E-06 1.64E-05 2.93E-15 1.71E+10
  9.05E+06 9.55E+03 5.09E-04 5.67E+03 9.84E-23 2.63E+10 8.62E-27 2.72E-19 1.36E-04 3.96E-06 1.05E-05 1.41E-15 1.22E+10
  9.25E+06 7.17E+03 1.79E-04 3.88E+03 1.53E-23 1.62E+10 1.83E-27 1.22E-19 9.79E-05 1.76E-06 6.60E-06 6.73E-16 8.60E+09
  9.45E+06 5.33E+03 6.15E-05 2.66E+03 2.35E-24 9.95E+09 3.96E-28 5.52E-20 6.96E-05 7.65E-07 4.04E-06 3.21E-16 6.02E+09
  9.65E+06 3.91E+03 2.06E-05 1.84E+03 3.58E-25 6.04E+09 8.70E-29 2.51E-20 4.87E-05 3.29E-07 2.40E-06 1.51E-16 4.18E+09
  9.85E+06 2.83E+03 6.69E-06 1.29E+03 5.40E-26 3.62E+09 1.99E-29 1.14E-20 3.35E-05 1.46E-07 1.38E-06 6.96E-17 2.87E+09
     Z      SO4AER
  5.00E+04 2.33E+09
  1.50E+05 2.56E+09
  2.50E+05 3.16E+09
  3.50E+05 3.79E+09
  5.50E+05 4.70E+09
  7.50E+05 4.96E+09
  9.50E+05 4.67E+09
  1.15E+06 4.12E+09
  1.35E+06 3.13E+09
  1.55E+06 2.05E+09
  1.75E+06 1.22E+09
  1.95E+06 7.03E+08
  2.15E+06 4.09E+08
  2.35E+06 2.45E+08
  2.55E+06 1.49E+08
  2.75E+06 8.99E+07
  2.95E+06 5.30E+07
  3.15E+06 3.05E+07
  3.35E+06 1.69E+07
  3.55E+06 9.07E+06
  3.75E+06 4.70E+06
  3.95E+06 2.35E+06
  4.15E+06 1.13E+06
  4.35E+06 5.18E+05
  4.55E+06 2.26E+05
  4.75E+06 9.33E+04
  4.95E+06 3.58E+04
  5.15E+06 1.25E+04
  5.35E+06 4.09E+03
  5.55E+06 1.22E+03
  5.75E+06 3.31E+02
  5.95E+06 7.97E+01
  6.15E+06 1.70E+01
  6.35E+06 3.17E+00
  6.55E+06 4.96E-01
  6.75E+06 6.27E-02
  6.95E+06 6.29E-03
  7.15E+06 4.85E-04
  7.35E+06 1.95E-05
  7.55E+06 2.76E-07
  7.75E+06 9.31E-10
  7.95E+06 4.50E-13
  8.15E+06 1.55E-17
  8.35E+06 1.46E-23
  8.55E+06 1.04E-31
  8.75E+06 9.54E-43
  8.95E+06 1.05E-57
  9.15E+06 5.38E-78
  9.35E+06 2.20E-87
  9.55E+06 1.62E-87
  9.75E+06 1.19E-87
  9.95E+06 8.79E-88

 FLUXES OF LONG-LIVED SPECIES


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
  0.00E+00-1.02E+09 1.44E+06-4.30E+10-3.10E+06-6.67E+08-2.24E+10-3.03E+10-1.39E+04 2.35E+10 2.70E+11 4.50E+11-1.51E+10
  1.00E+05-3.14E+08-4.47E+04 0.00E+00-3.82E+05 4.29E+07 6.61E+09-9.95E+10 1.85E+00 1.10E+10 2.08E+11 3.17E+11-8.82E+08
  2.00E+05-9.11E+07-7.72E+04 0.00E+00-3.76E+05 4.66E+07 1.15E+10-1.58E+11 2.34E+00 3.21E+09 1.58E+11 2.23E+11 2.56E+09
  3.00E+05 1.61E+08-1.19E+05 0.00E+00-2.16E+05 5.35E+07 1.34E+10-2.09E+11 4.79E+00-1.04E+09 1.20E+11 1.58E+11 5.98E+09
  4.00E+05 2.78E+08-1.85E+05 0.00E+00-4.96E+05 2.11E+07 1.10E+10-2.48E+11-2.46E+00-2.55E+09 9.06E+10 1.13E+11 6.28E+09
  5.00E+05 3.63E+08-2.55E+05 0.00E+00-2.32E+05 3.26E+07 8.88E+09-2.83E+11 1.83E+00-3.39E+09 6.65E+10 7.90E+10 6.58E+09
  6.00E+05 3.97E+08-3.29E+05 0.00E+00 2.58E+04 3.94E+07 6.90E+09-3.07E+11 4.74E+00-3.36E+09 4.85E+10 5.44E+10 6.10E+09
  7.00E+05 3.90E+08-4.23E+05 0.00E+00 1.26E+05 3.10E+07 4.83E+09-3.16E+11 4.36E+00-2.60E+09 3.64E+10 3.74E+10 4.97E+09
  8.00E+05 3.02E+08-5.24E+05 0.00E+00 1.37E+05 2.49E+07 3.27E+09-3.10E+11 3.36E+00-1.62E+09 2.87E+10 2.55E+10 3.75E+09
  9.00E+05 2.29E+08-4.38E+05 0.00E+00 3.05E+05 2.67E+07 2.09E+09-2.90E+11 4.98E+00-6.66E+08 2.39E+10 1.73E+10 2.67E+09
  1.00E+06 1.38E+08-2.86E+05 0.00E+00 2.62E+04 1.17E+07 1.03E+09-2.53E+11 1.43E+00 3.13E+08 2.16E+10 1.21E+10 1.38E+09
  1.10E+06 4.15E+07-5.82E+05-4.30E+10-5.28E+04 1.91E+06 3.63E+08-2.04E+11-4.34E-01 1.05E+09 2.05E+10 7.86E+09 3.75E+08
  1.20E+06 7.27E+06-5.48E+05-4.06E+10-3.22E+04 5.52E+05 8.88E+07-1.54E+11-2.21E-01 1.42E+09 1.95E+10 4.59E+09 6.93E+07
  1.30E+06-3.01E+05-5.35E+05-3.90E+10-3.68E+04-1.29E+05 1.24E+07-1.05E+11-2.28E-01 1.64E+09 1.87E+10 2.45E+09 9.28E+06
  1.40E+06-1.03E+06-5.30E+05-3.75E+10-3.93E+04-2.65E+05-6.78E+05-6.12E+10-2.63E-01 1.82E+09 1.79E+10 1.15E+09 1.37E+06
  1.50E+06-8.59E+05-5.34E+05-3.59E+10-4.68E+04-3.02E+05-2.43E+06-2.83E+10-3.77E-01 1.98E+09 1.70E+10 4.69E+08 3.20E+05
  1.60E+06-6.26E+05-5.49E+05-3.41E+10-6.18E+04-3.30E+05-2.52E+06-7.30E+09-6.14E-01 2.12E+09 1.60E+10 1.80E+08 5.24E+04
  1.70E+06-3.77E+05-6.04E+05-3.20E+10-8.68E+04-3.51E+05-1.99E+06 3.95E+09-1.06E+00 2.21E+09 1.49E+10 9.30E+07-1.85E+04
  1.80E+06-1.31E+05-7.05E+05-2.95E+10-1.23E+05-3.48E+05-9.72E+05 9.40E+09-1.88E+00 2.24E+09 1.37E+10 7.99E+07 1.28E+04
  1.90E+06 5.90E+04-8.75E+05-2.68E+10-1.75E+05-3.18E+05 1.62E+05 1.20E+10-3.46E+00 2.19E+09 1.24E+10 8.28E+07 9.12E+04
  2.00E+06 1.77E+05-1.15E+06-2.38E+10-2.54E+05-2.67E+05 1.05E+06 1.30E+10-6.72E+00 2.06E+09 1.09E+10 8.36E+07 1.81E+05
  2.10E+06 2.43E+05-1.50E+06-2.07E+10-3.55E+05-2.08E+05 1.38E+06 1.24E+10-1.32E+01 1.84E+09 9.49E+09 7.54E+07 2.44E+05
  2.20E+06 2.71E+05-1.87E+06-1.76E+10-4.62E+05-1.76E+05 1.14E+06 1.01E+10-2.55E+01 1.55E+09 8.07E+09 5.67E+07 2.48E+05
  2.30E+06 2.68E+05-2.25E+06-1.46E+10-5.58E+05-1.89E+05 6.94E+05 7.30E+09-4.71E+01 1.22E+09 6.73E+09 3.41E+07 2.08E+05
  2.40E+06 2.46E+05-2.63E+06-1.18E+10-6.45E+05-2.31E+05 3.12E+05 5.00E+09-8.35E+01 8.63E+08 5.52E+09 1.42E+07 1.60E+05
  2.50E+06 2.16E+05-3.03E+06-9.35E+09-7.30E+05-2.86E+05 5.01E+04 3.44E+09-1.44E+02 5.09E+08 4.48E+09-1.14E+06 1.21E+05
  2.60E+06 1.85E+05-3.42E+06-7.25E+09-8.17E+05-3.44E+05-1.24E+05 2.43E+09-2.39E+02 1.69E+08 3.60E+09-1.27E+07 9.36E+04
  2.70E+06 1.56E+05-3.83E+06-5.47E+09-9.11E+05-4.03E+05-2.43E+05 1.77E+09-3.91E+02-1.53E+08 2.87E+09-2.18E+07 7.41E+04
  2.80E+06 1.31E+05-4.24E+06-3.98E+09-1.01E+06-4.61E+05-3.30E+05 1.32E+09-6.26E+02-4.55E+08 2.28E+09-2.93E+07 5.97E+04
  2.90E+06 1.10E+05-4.57E+06-2.75E+09-1.09E+06-5.11E+05-3.92E+05 9.86E+08-9.69E+02-7.35E+08 1.80E+09-3.54E+07 4.87E+04
  3.00E+06 9.28E+04-4.90E+06-1.72E+09-1.17E+06-5.59E+05-4.39E+05 7.50E+08-1.48E+03-9.96E+08 1.42E+09-4.09E+07 4.04E+04
  3.10E+06 7.83E+04-5.23E+06-8.76E+08-1.25E+06-6.07E+05-4.79E+05 5.81E+08-2.22E+03-1.24E+09 1.11E+09-4.62E+07 3.38E+04
  3.20E+06 6.62E+04-5.47E+06-1.81E+08-1.32E+06-6.46E+05-5.06E+05 4.51E+08-3.27E+03-1.46E+09 8.79E+08-5.09E+07 2.85E+04
  3.30E+06 5.61E+04-5.67E+06 3.88E+08-1.37E+06-6.81E+05-5.25E+05 3.52E+08-4.71E+03-1.67E+09 6.98E+08-5.55E+07 2.41E+04
  3.40E+06 4.76E+04-5.86E+06 8.56E+08-1.43E+06-7.16E+05-5.41E+05 2.77E+08-6.75E+03-1.86E+09 5.60E+08-6.02E+07 2.04E+04
  3.50E+06 4.06E+04-6.09E+06 1.24E+09-1.49E+06-7.53E+05-5.56E+05 2.19E+08-9.62E+03-2.04E+09 4.56E+08-6.54E+07 1.74E+04
  3.60E+06 3.47E+04-6.40E+06 1.56E+09-1.57E+06-7.98E+05-5.72E+05 1.75E+08-1.37E+04-2.20E+09 3.78E+08-7.14E+07 1.49E+04
  3.70E+06 2.94E+04-6.73E+06 1.82E+09-1.65E+06-8.42E+05-5.87E+05 1.39E+08-1.95E+04-2.34E+09 3.21E+08-7.85E+07 1.27E+04
  3.80E+06 2.39E+04-7.07E+06 2.04E+09-1.74E+06-8.90E+05-6.07E+05 1.10E+08-2.75E+04-2.48E+09 2.79E+08-8.79E+07 1.09E+04
  3.90E+06 1.67E+04-7.42E+06 2.22E+09-1.87E+06-9.60E+05-6.50E+05 8.71E+07-3.89E+04-2.60E+09 2.48E+08-1.02E+08 9.46E+03
  4.00E+06 6.30E+03-7.62E+06 2.37E+09-2.05E+06-1.06E+06-7.37E+05 6.92E+07-5.53E+04-2.71E+09 2.24E+08-1.25E+08 8.20E+03
  4.10E+06-8.12E+03-7.57E+06 2.51E+09-2.34E+06-1.23E+06-8.90E+05 5.52E+07-7.90E+04-2.80E+09 2.06E+08-1.60E+08 7.09E+03
  4.20E+06-2.55E+04-7.31E+06 2.62E+09-2.77E+06-1.47E+06-1.14E+06 4.44E+07-1.15E+05-2.88E+09 1.90E+08-2.10E+08 6.10E+03
  4.30E+06-4.24E+04-7.01E+06 2.73E+09-3.39E+06-1.82E+06-1.49E+06 3.56E+07-1.72E+05-2.96E+09 1.74E+08-2.75E+08 5.18E+03
  4.40E+06-5.31E+04-6.85E+06 2.82E+09-4.09E+06-2.21E+06-1.89E+06 2.77E+07-2.58E+05-3.01E+09 1.56E+08-3.54E+08 4.31E+03
  4.50E+06-5.39E+04-7.06E+06 2.91E+09-4.79E+06-2.60E+06-2.28E+06 2.08E+07-3.87E+05-3.06E+09 1.38E+08-4.41E+08 3.50E+03
  4.60E+06-4.61E+04-7.87E+06 2.99E+09-5.50E+06-2.96E+06-2.62E+06 1.54E+07-5.86E+05-3.10E+09 1.18E+08-5.34E+08 2.81E+03
  4.70E+06-3.20E+04-9.18E+06 3.05E+09-6.12E+06-3.24E+06-2.81E+06 1.13E+07-8.81E+05-3.12E+09 9.76E+07-6.30E+08 2.21E+03
  4.80E+06-1.49E+04-1.09E+07 3.10E+09-6.57E+06-3.36E+06-2.79E+06 8.12E+06-1.30E+06-3.14E+09 7.83E+07-7.29E+08 1.70E+03
  4.90E+06 5.89E+02-1.30E+07 3.14E+09-6.90E+06-3.35E+06-2.56E+06 5.90E+06-1.91E+06-3.14E+09 6.10E+07-8.36E+08 1.28E+03
  5.00E+06 1.25E+04-1.55E+07 3.15E+09-7.09E+06-3.20E+06-2.13E+06 4.34E+06-2.77E+06-3.12E+09 4.62E+07-9.60E+08 9.43E+02
  5.10E+06 1.97E+04-1.87E+07 3.14E+09-7.18E+06-2.94E+06-1.57E+06 3.26E+06-3.99E+06-3.08E+09 3.41E+07-1.12E+09 6.78E+02
  5.20E+06 2.27E+04-2.26E+07 3.10E+09-7.21E+06-2.62E+06-9.51E+05 2.51E+06-5.76E+06-3.02E+09 2.48E+07-1.33E+09 4.77E+02
  5.30E+06 2.27E+04-2.75E+07 3.03E+09-7.09E+06-2.21E+06-3.13E+05 1.95E+06-8.27E+06-2.94E+09 1.77E+07-1.62E+09 3.30E+02
  5.40E+06 2.10E+04-3.37E+07 2.92E+09-6.70E+06-1.73E+06 2.90E+05 1.50E+06-1.18E+07-2.83E+09 1.25E+07-2.03E+09 2.24E+02
  5.50E+06 1.84E+04-4.21E+07 2.79E+09-6.02E+06-1.19E+06 8.13E+05 1.13E+06-1.66E+07-2.69E+09 8.77E+06-2.57E+09 1.50E+02
  5.60E+06 1.54E+04-5.44E+07 2.63E+09-5.16E+06-6.30E+05 1.24E+06 8.36E+05-2.39E+07-2.52E+09 6.12E+06-3.30E+09 9.95E+01
  5.70E+06 1.24E+04-7.37E+07 2.45E+09-4.09E+06-5.61E+04 1.57E+06 5.93E+05-3.52E+07-2.32E+09 4.26E+06-4.21E+09 6.60E+01
  5.80E+06 9.71E+03-1.03E+08 2.23E+09-2.57E+06 5.43E+05 1.76E+06 3.77E+05-5.20E+07-2.10E+09 2.96E+06-5.30E+09 4.35E+01
  5.90E+06 7.38E+03-1.51E+08 1.99E+09-6.20E+05 1.13E+06 1.82E+06 1.87E+05-7.76E+07-1.85E+09 2.07E+06-6.53E+09 2.84E+01
  6.00E+06 5.76E+03-2.25E+08 1.73E+09 1.18E+06 1.54E+06 1.69E+06 6.26E+04-1.18E+08-1.57E+09 1.45E+06-7.80E+09 1.83E+01
  6.10E+06 5.95E+03-3.08E+08 1.48E+09-1.43E+06 9.49E+05 1.39E+06 1.85E+05-1.99E+08-1.27E+09 1.02E+06-9.04E+09 1.14E+01
  6.20E+06 3.91E+03-1.03E+09 1.31E+09 2.97E+06 1.95E+06 1.50E+06-9.73E+05-5.52E+08-9.22E+08 7.19E+05-1.03E+10 7.25E+00
  6.30E+06 1.29E+03-1.21E+10 1.22E+09 3.90E+07 9.64E+06 1.79E+06-1.33E+07-1.40E+09-4.35E+08 5.12E+05-1.14E+10 3.62E+00
  6.40E+06 1.60E+04-5.15E+10 9.64E+08 1.01E+07 3.68E+06 7.79E+05-3.18E+07-1.50E+09-1.11E+08 3.67E+05-1.09E+10 1.48E+00
  6.50E+06 1.00E+04-1.07E+11 7.20E+08 2.21E+06 9.37E+05 2.96E+05-3.78E+07-1.25E+09 1.59E+07 2.65E+05-1.02E+10 6.09E-01
  6.60E+06 3.86E+03-1.68E+11 5.31E+08 8.04E+05 3.28E+05 1.13E+05-3.65E+07-9.76E+08 7.00E+07 1.92E+05-9.40E+09 2.58E-01
  6.70E+06 1.51E+03-2.28E+11 3.90E+08 3.88E+05 1.40E+05 4.36E+04-3.12E+07-7.41E+08 9.40E+07 1.41E+05-8.69E+09 1.12E-01
  6.80E+06 6.75E+02-2.80E+11 2.86E+08 2.23E+05 6.71E+04 1.72E+04-2.39E+07-5.55E+08 1.04E+08 1.03E+05-8.05E+09 5.07E-02
  6.90E+06 3.41E+02-3.23E+11 2.11E+08 1.42E+05 3.51E+04 6.90E+03-1.60E+07-4.12E+08 1.09E+08 7.66E+04-7.46E+09 2.36E-02
  7.00E+06 1.88E+02-3.55E+11 1.56E+08 9.74E+04 1.95E+04 2.82E+03-8.44E+06-3.03E+08 1.10E+08 5.70E+04-6.93E+09 1.13E-02
  7.10E+06 1.10E+02-3.76E+11 1.15E+08 6.94E+04 1.14E+04 1.18E+03-2.00E+06-2.21E+08 1.09E+08 4.26E+04-6.44E+09 5.57E-03
  7.20E+06 6.87E+01-3.86E+11 8.48E+07 4.90E+04 6.72E+03 4.92E+02 2.00E+06-1.58E+08 1.08E+08 3.18E+04-5.99E+09 2.77E-03
  7.30E+06 4.50E+01-3.88E+11 6.24E+07 3.36E+04 3.95E+03 2.05E+02 3.86E+06-1.11E+08 1.07E+08 2.37E+04-5.58E+09 1.38E-03
  7.40E+06 2.99E+01-3.83E+11 4.57E+07 2.30E+04 2.33E+03 8.47E+01 4.93E+06-7.48E+07 1.06E+08 1.77E+04-5.19E+09 6.89E-04
  7.50E+06 2.01E+01-3.72E+11 3.34E+07 1.57E+04 1.38E+03 3.49E+01 5.42E+06-4.75E+07 1.04E+08 1.32E+04-4.83E+09 3.44E-04
  7.60E+06 1.37E+01-3.57E+11 2.44E+07 1.07E+04 8.28E+02 1.43E+01 5.44E+06-2.68E+07 1.03E+08 9.83E+03-4.50E+09 1.72E-04
  7.70E+06 9.39E+00-3.38E+11 1.77E+07 7.30E+03 4.99E+02 5.85E+00 5.11E+06-1.12E+07 1.02E+08 7.32E+03-4.18E+09 8.60E-05
  7.80E+06 6.51E+00-3.16E+11 1.28E+07 4.94E+03 3.03E+02 2.39E+00 4.56E+06 6.23E+05 1.01E+08 5.45E+03-3.87E+09 4.31E-05
  7.90E+06 4.55E+00-2.92E+11 9.28E+06 3.32E+03 1.85E+02 9.77E-01 3.91E+06 9.57E+06 9.99E+07 4.06E+03-3.58E+09 2.16E-05
  8.00E+06 3.20E+00-2.67E+11 6.70E+06 2.21E+03 1.14E+02 4.01E-01 3.23E+06 1.64E+07 9.91E+07 3.02E+03-3.29E+09 1.09E-05
  8.10E+06 2.27E+00-2.41E+11 4.83E+06 1.46E+03 7.02E+01 1.65E-01 2.59E+06 2.16E+07 9.84E+07 2.25E+03-3.01E+09 5.47E-06
  8.20E+06 1.61E+00-2.14E+11 3.47E+06 9.55E+02 4.36E+01 6.82E-02 2.01E+06 2.55E+07 9.78E+07 1.68E+03-2.74E+09 2.76E-06
  8.30E+06 1.15E+00-1.88E+11 2.49E+06 6.19E+02 2.71E+01 2.84E-02 1.52E+06 2.86E+07 9.72E+07 1.25E+03-2.48E+09 1.40E-06
  8.40E+06 8.29E-01-1.63E+11 1.79E+06 3.98E+02 1.70E+01 1.19E-02 1.12E+06 3.09E+07 9.68E+07 9.38E+02-2.22E+09 7.09E-07
  8.50E+06 5.97E-01-1.40E+11 1.28E+06 2.54E+02 1.07E+01 5.02E-03 8.00E+05 3.27E+07 9.64E+07 7.02E+02-1.98E+09 3.61E-07
  8.60E+06 4.32E-01-1.18E+11 9.21E+05 1.61E+02 6.75E+00 2.14E-03 5.62E+05 3.41E+07 9.60E+07 5.26E+02-1.75E+09 1.84E-07
  8.70E+06 3.13E-01-9.96E+10 6.61E+05 1.01E+02 4.29E+00 9.24E-04 3.87E+05 3.52E+07 9.58E+07 3.95E+02-1.54E+09 9.45E-08
  8.80E+06 2.27E-01-8.30E+10 4.75E+05 6.30E+01 2.74E+00 4.03E-04 2.61E+05 3.60E+07 9.55E+07 2.97E+02-1.35E+09 4.87E-08
  8.90E+06 1.64E-01-6.87E+10 3.42E+05 3.92E+01 1.76E+00 1.77E-04 1.74E+05 3.66E+07 9.53E+07 2.25E+02-1.17E+09 2.52E-08
  9.00E+06 1.18E-01-5.66E+10 2.46E+05 2.43E+01 1.13E+00 7.92E-05 1.14E+05 3.71E+07 9.52E+07 1.70E+02-1.01E+09 1.31E-08
  9.10E+06 8.39E-02-4.64E+10 1.78E+05 1.50E+01 7.34E-01 3.58E-05 7.38E+04 3.75E+07 9.51E+07 1.29E+02-8.72E+08 6.84E-09
  9.20E+06 5.80E-02-3.80E+10 1.29E+05 9.30E+00 4.78E-01 1.64E-05 4.74E+04 3.78E+07 9.50E+07 9.82E+01-7.48E+08 3.60E-09
  9.30E+06 3.80E-02-3.10E+10 9.37E+04 5.76E+00 3.14E-01 7.61E-06 3.02E+04 3.81E+07 9.49E+07 7.50E+01-6.40E+08 1.90E-09
