  5.00E+04 2.31E+01 6.64E+03 5.07E+06 4.55E+03 5.10E+15 2.47E+07 5.20E+03 3.71E+03 4.07E+08 5.92E+07 1.94E+06 9.71E+15
  2.50E+05 8.44E+01 2.40E+04 9.54E+06 1.55E+04 4.39E+15 1.30E+07 2.15E+03 1.66E+04 5.48E+08 1.65E+08 1.25E+06 8.20E+15
  4.50E+05 2.20E+02 1.33E+05 1.22E+07 7.44E+04 3.70E+15 7.36E+06 7.80E+02 3.43E+04 4.33E+08 2.26E+08 6.88E+05 6.80E+15
  6.50E+05 3.83E+02 4.68E+05 1.13E+07 6.66E+04 3.09E+15 5.71E+06 3.83E+02 6.74E+04 3.67E+08 2.36E+08 4.66E+05 5.59E+15
  8.50E+05 3.33E+02 6.62E+05 8.95E+06 3.41E+05 2.53E+15 5.51E+06 2.51E+02 1.43E+05 3.64E+08 2.02E+08 3.45E+05 4.54E+15
  1.05E+06 4.06E+02 9.20E+05 8.87E+06 7.24E+05 2.13E+15 6.17E+05 1.70E+01 1.88E+05 1.64E+08 6.98E+07 2.60E+04 3.81E+15
  1.25E+06 5.50E+02 1.36E+06 7.76E+06 6.08E+05 1.55E+15 7.10E+02 1.91E-02 1.28E+04 9.57E+06 4.83E+06 1.46E+01 2.78E+15
  1.45E+06 1.49E+03 2.15E+06 8.02E+06 3.24E+05 1.13E+15 3.96E-02 1.81E-06 9.02E+01 4.64E+04 4.54E+04 5.39E-04 2.03E+15
  1.65E+06 4.41E+03 2.27E+06 8.25E+06 7.50E+04 8.27E+14 3.51E-07 1.55E-10 1.43E-01 3.65E+01 9.76E+01 1.69E-08 1.48E+15
  1.85E+06 9.65E+03 1.73E+06 7.32E+06 1.11E+04 6.04E+14 8.53E-12 2.02E-12 1.49E-03 2.04E-01 1.64E+01 1.04E-10 1.08E+15
  2.05E+06 1.59E+04 1.14E+06 5.87E+06 1.67E+03 4.41E+14 1.51E-11 5.22E-12 1.76E-03 1.59E-01 1.20E+01 1.39E-10 7.92E+14
  2.25E+06 2.19E+04 7.03E+05 4.57E+06 2.99E+02 3.22E+14 3.74E-11 1.42E-11 1.99E-03 1.39E-01 8.73E+00 2.03E-10 5.78E+14
  2.45E+06 2.66E+04 4.03E+05 3.53E+06 6.28E+01 2.35E+14 8.87E-11 3.54E-11 2.07E-03 1.24E-01 6.36E+00 2.81E-10 4.23E+14
  2.65E+06 2.87E+04 2.12E+05 2.71E+06 1.42E+01 1.72E+14 1.89E-10 7.73E-11 2.06E-03 1.12E-01 4.62E+00 3.72E-10 3.09E+14
  2.85E+06 2.79E+04 1.03E+05 2.07E+06 3.26E+00 1.26E+14 3.55E-10 1.48E-10 2.04E-03 1.03E-01 3.35E+00 4.78E-10 2.26E+14
  3.05E+06 2.50E+04 4.73E+04 1.56E+06 7.24E-01 9.20E+13 5.92E-10 2.54E-10 2.04E-03 9.67E-02 2.43E+00 6.16E-10 1.65E+14
  3.25E+06 2.10E+04 2.08E+04 1.17E+06 1.56E-01 6.73E+13 8.90E-10 3.96E-10 2.11E-03 9.30E-02 1.75E+00 8.07E-10 1.21E+14
  3.45E+06 1.69E+04 8.93E+03 8.64E+05 3.30E-02 4.92E+13 1.25E-09 5.79E-10 2.23E-03 9.12E-02 1.26E+00 1.08E-09 8.83E+13
  3.65E+06 1.30E+04 3.76E+03 6.37E+05 6.95E-03 3.60E+13 1.73E-09 8.24E-10 2.33E-03 8.95E-02 8.96E-01 1.47E-09 6.46E+13
  3.85E+06 9.66E+03 1.57E+03 4.68E+05 1.51E-03 2.64E+13 2.50E-09 1.19E-09 2.33E-03 8.64E-02 6.33E-01 2.01E-09 4.73E+13
  4.05E+06 7.01E+03 6.75E+02 3.43E+05 3.43E-04 1.93E+13 3.70E-09 1.71E-09 2.27E-03 8.27E-02 4.43E-01 2.75E-09 3.46E+13
  4.25E+06 5.11E+03 3.15E+02 2.52E+05 8.01E-05 1.41E+13 5.06E-09 2.33E-09 2.28E-03 8.02E-02 3.04E-01 3.78E-09 2.53E+13
  4.45E+06 3.80E+03 1.56E+02 1.84E+05 1.78E-05 1.04E+13 5.89E-09 2.83E-09 2.43E-03 7.87E-02 2.01E-01 5.14E-09 1.85E+13
  4.65E+06 2.84E+03 7.53E+01 1.35E+05 3.35E-06 7.59E+12 5.63E-09 2.99E-09 2.80E-03 7.70E-02 1.27E-01 6.94E-09 1.35E+13
  4.85E+06 2.12E+03 3.27E+01 9.89E+04 4.63E-07 5.57E+12 4.27E-09 2.72E-09 3.47E-03 7.26E-02 7.50E-02 9.03E-09 9.90E+12
  5.05E+06 1.64E+03 1.20E+01 7.23E+04 4.09E-08 4.10E+12 2.31E-09 2.08E-09 4.69E-03 6.42E-02 4.17E-02 1.07E-08 7.22E+12
  5.25E+06 1.41E+03 3.89E+00 5.28E+04 2.25E-09 3.02E+12 7.69E-10 1.27E-09 6.98E-03 5.16E-02 2.24E-02 1.08E-08 5.24E+12
  5.45E+06 1.40E+03 1.41E+00 3.83E+04 9.72E-11 2.24E+12 1.61E-10 6.34E-10 1.06E-02 3.66E-02 1.20E-02 9.07E-09 3.80E+12
  5.65E+06 2.03E+03 7.13E-01 2.71E+04 2.30E-12 1.66E+12 6.57E-12 9.02E-11 1.71E-02 1.97E-02 6.58E-03 4.02E-09 2.74E+12
  5.85E+06 2.83E+03 4.71E-01 1.85E+04 1.56E-13 1.22E+12 6.54E-14 4.10E-12 1.41E-02 1.39E-02 3.79E-03 6.78E-10 1.98E+12
  6.05E+06 3.13E+03 2.86E-01 1.25E+04 1.81E-14 8.81E+11 7.56E-16 3.30E-13 9.01E-03 1.20E-02 2.28E-03 1.32E-10 1.43E+12
  6.25E+06 3.05E+03 1.59E-01 8.42E+03 2.44E-15 6.26E+11 1.80E-17 4.75E-14 6.31E-03 9.31E-03 1.42E-03 3.58E-11 1.03E+12
  6.45E+06 2.75E+03 8.14E-02 5.66E+03 3.61E-16 4.36E+11 9.50E-19 1.03E-14 4.88E-03 6.69E-03 8.98E-04 1.25E-11 7.48E+11
  6.65E+06 2.37E+03 3.88E-02 3.80E+03 5.57E-17 2.98E+11 8.29E-20 2.91E-15 4.02E-03 4.54E-03 5.78E-04 5.17E-12 5.41E+11
  6.85E+06 1.96E+03 1.73E-02 2.56E+03 8.81E-18 1.99E+11 1.50E-21 1.00E-15 3.42E-03 2.89E-03 3.76E-04 2.39E-12 3.91E+11
  7.05E+06 1.59E+03 7.34E-03 1.73E+03 1.43E-18 1.32E+11-4.19E-19 3.99E-16 2.92E-03 1.73E-03 2.48E-04 1.19E-12 2.83E+11
  7.25E+06 1.25E+03 2.99E-03 1.18E+03 2.36E-19 8.65E+10-4.31E-19 1.73E-16 2.45E-03 9.72E-04 1.65E-04 6.09E-13 2.05E+11
  7.45E+06 9.84E+02 1.17E-03 8.03E+02 3.84E-20 5.58E+10-1.10E-20 7.74E-17 2.00E-03 5.14E-04 1.10E-04 3.12E-13 1.48E+11
  7.65E+06 7.67E+02 4.43E-04 5.44E+02 6.12E-21 3.54E+10-3.10E-22 3.54E-17 1.59E-03 2.58E-04 7.34E-05 1.59E-13 1.07E+11
  7.85E+06 5.94E+02 1.63E-04 3.68E+02 9.63E-22 2.21E+10-8.06E-24 1.66E-17 1.23E-03 1.23E-04 4.88E-05 8.09E-14 7.71E+10
  8.05E+06 4.57E+02 5.84E-05 2.48E+02 1.49E-22 1.37E+10 1.77E-25 8.04E-18 9.36E-04 5.67E-05 3.23E-05 4.10E-14 5.55E+10
  8.25E+06 3.49E+02 2.05E-05 1.67E+02 2.29E-23 8.40E+09 1.14E-25 4.00E-18 7.00E-04 2.53E-05 2.13E-05 2.08E-14 3.98E+10
  8.45E+06 2.66E+02 7.12E-06 1.12E+02 3.46E-24 5.13E+09 2.99E-26 2.05E-18 5.17E-04 1.10E-05 1.40E-05 1.05E-14 2.86E+10
  8.65E+06 2.01E+02 2.43E-06 7.54E+01 5.15E-25 3.12E+09 7.32E-27 1.08E-18 3.79E-04 4.69E-06 9.08E-06 5.34E-15 2.04E+10
  8.85E+06 1.51E+02 8.24E-07 5.07E+01 7.56E-26 1.90E+09 1.80E-27 5.82E-19 2.75E-04 1.98E-06 5.84E-06 2.70E-15 1.45E+10
  9.05E+06 1.13E+02 2.76E-07 3.42E+01 1.09E-26 1.15E+09 4.48E-28 3.21E-19 1.98E-04 8.28E-07 3.71E-06 1.35E-15 1.03E+10
  9.25E+06 8.35E+01 9.18E-08 2.31E+01 1.55E-27 6.99E+08 1.13E-28 1.79E-19 1.41E-04 3.45E-07 2.31E-06 6.73E-16 7.27E+09
  9.45E+06 6.14E+01 3.02E-08 1.57E+01 2.16E-28 4.23E+08 2.86E-29 1.01E-19 9.95E-05 1.44E-07 1.41E-06 3.30E-16 5.09E+09
  9.65E+06 4.48E+01 9.78E-09 1.08E+01 2.97E-29 2.54E+08 7.27E-30 5.66E-20 6.93E-05 6.02E-08 8.31E-07 1.59E-16 3.53E+09
  9.85E+06 3.23E+01 3.10E-09 7.52E+00 4.05E-30 1.51E+08 1.91E-30 3.15E-20 4.76E-05 2.61E-08 4.75E-07 7.49E-17 2.42E+09
     Z      SO4AER
  5.00E+04 2.46E+09
  1.50E+05 2.73E+09
  2.50E+05 3.42E+09
  3.50E+05 4.16E+09
  5.50E+05 5.25E+09
  7.50E+05 5.59E+09
  9.50E+05 5.19E+09
  1.15E+06 4.30E+09
  1.35E+06 3.05E+09
  1.55E+06 1.98E+09
  1.75E+06 1.18E+09
  1.95E+06 6.81E+08
  2.15E+06 3.97E+08
  2.35E+06 2.38E+08
  2.55E+06 1.45E+08
  2.75E+06 8.70E+07
  2.95E+06 5.12E+07
  3.15E+06 2.93E+07
  3.35E+06 1.62E+07
  3.55E+06 8.66E+06
  3.75E+06 4.47E+06
  3.95E+06 2.23E+06
  4.15E+06 1.07E+06
  4.35E+06 4.86E+05
  4.55E+06 2.11E+05
  4.75E+06 8.64E+04
  4.95E+06 3.28E+04
  5.15E+06 1.13E+04
  5.35E+06 3.65E+03
  5.55E+06 1.06E+03
  5.75E+06 2.82E+02
  5.95E+06 6.64E+01
  6.15E+06 1.39E+01
  6.35E+06 2.58E+00
  6.55E+06 4.03E-01
  6.75E+06 5.12E-02
  6.95E+06 5.17E-03
  7.15E+06 4.01E-04
  7.35E+06 1.63E-05
  7.55E+06 2.33E-07
  7.75E+06 8.00E-10
  7.95E+06 3.96E-13
  8.15E+06 1.41E-17
  8.35E+06 1.39E-23
  8.55E+06 1.05E-31
  8.75E+06 1.06E-42
  8.95E+06 1.32E-57
  9.15E+06 7.99E-78
  9.35E+06 2.21E-87
  9.55E+06 1.63E-87
  9.75E+06 1.20E-87
  9.95E+06 8.82E-88

 FLUXES OF LONG-LIVED SPECIES


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
  0.00E+00-2.56E+08-4.04E+04-1.65E+10-2.71E+06-3.51E+08-6.13E+09-1.59E+09-7.25E+02-5.86E+08 1.14E+11 2.21E+11-2.52E+09
  1.00E+05-1.51E+08-7.45E+04 0.00E+00-1.53E+06-4.07E+07-1.28E+09-1.34E+10-5.53E+01-5.75E+08 1.02E+11 1.75E+11-1.28E+09
  2.00E+05-1.08E+08-1.75E+05 0.00E+00-2.00E+06-2.76E+07 7.10E+08-2.76E+10-5.08E+01-5.75E+08 8.82E+10 1.31E+11-5.32E+08
  3.00E+05-1.83E+07-3.49E+05 0.00E+00-2.05E+06-8.68E+06 2.46E+09-4.65E+10-3.17E+01-5.87E+08 7.37E+10 9.31E+10 6.50E+08
  4.00E+05 2.37E+07-6.45E+05 0.00E+00-2.92E+06-2.45E+07 2.30E+09-6.67E+10-6.23E+01-5.33E+08 5.97E+10 6.37E+10 1.02E+09
  5.00E+05 8.39E+07-1.07E+06 0.00E+00-2.45E+06-5.53E+06 2.21E+09-9.17E+10-3.88E+01-7.21E+08 4.54E+10 4.06E+10 1.31E+09
  6.00E+05 1.21E+08-1.62E+06 0.00E+00-1.37E+06 1.46E+07 2.12E+09-1.16E+11-6.62E+00-9.30E+08 3.26E+10 2.43E+10 1.31E+09
  7.00E+05 1.15E+08-2.33E+06 0.00E+00-7.44E+05 2.05E+07 1.86E+09-1.34E+11 2.16E+00-9.86E+08 2.28E+10 1.33E+10 1.08E+09
  8.00E+05 9.89E+07-3.19E+06 0.00E+00-3.56E+05 2.26E+07 1.64E+09-1.43E+11 3.24E+00-9.20E+08 1.59E+10 5.70E+09 8.48E+08
  9.00E+05 9.28E+07-3.12E+06 0.00E+00 1.89E+06 5.14E+07 1.63E+09-1.42E+11 7.24E+01-7.96E+08 1.11E+10 3.43E+08 7.16E+08
  1.00E+06 5.77E+07-2.32E+06 0.00E+00 1.46E+06 3.13E+07 8.73E+08-1.21E+11 3.96E+01-5.39E+08 9.02E+09-2.03E+09 3.46E+08
  1.10E+06 9.39E+06-3.91E+06-1.65E+10-2.85E+05 1.19E+05 1.54E+08-8.15E+10-9.50E+00-3.22E+08 8.32E+09-1.76E+09 4.46E+07
  1.20E+06-6.26E+04-3.37E+06-1.51E+10-2.81E+05-7.24E+05 1.46E+07-4.53E+10-9.92E+00-2.07E+08 7.69E+09-1.03E+09 1.53E+06
  1.30E+06-4.25E+05-2.81E+06-1.39E+10-2.40E+05-4.26E+05 2.30E+06-1.76E+10-1.04E+01-1.20E+08 7.03E+09-3.62E+08-9.11E+04
  1.40E+06-1.60E+05-2.40E+06-1.25E+10-2.30E+05-2.18E+05 1.87E+06-1.62E+09-1.26E+01-5.43E+07 6.31E+09-9.11E+06 5.60E+05
  1.50E+06-1.43E+03-2.21E+06-1.10E+10-2.50E+05-1.18E+05 1.42E+06 4.50E+09-1.82E+01-1.79E+07 5.52E+09 8.86E+07 6.50E+05
  1.60E+06 8.53E+04-2.06E+06-9.30E+09-2.67E+05-7.86E+04 8.03E+05 5.20E+09-2.80E+01-1.99E+07 4.68E+09 6.97E+07 4.68E+05
  1.70E+06 1.18E+05-1.90E+06-7.60E+09-2.74E+05-7.90E+04 3.40E+05 4.03E+09-4.32E+01-6.12E+07 3.85E+09 2.42E+07 2.77E+05
  1.80E+06 1.17E+05-1.69E+06-6.02E+09-2.72E+05-9.63E+04 8.75E+04 2.77E+09-6.44E+01-1.34E+08 3.10E+09-1.19E+07 1.57E+05
  1.90E+06 1.02E+05-1.50E+06-4.65E+09-2.77E+05-1.19E+05-3.67E+04 1.87E+09-9.49E+01-2.28E+08 2.46E+09-3.46E+07 9.33E+04
  2.00E+06 8.42E+04-1.35E+06-3.51E+09-2.95E+05-1.47E+05-1.07E+05 1.30E+09-1.41E+02-3.34E+08 1.94E+09-4.92E+07 6.03E+04
  2.10E+06 6.80E+04-1.24E+06-2.59E+09-3.25E+05-1.78E+05-1.59E+05 9.15E+08-2.10E+02-4.46E+08 1.54E+09-5.94E+07 4.14E+04
  2.20E+06 5.46E+04-1.16E+06-1.85E+09-3.67E+05-2.13E+05-2.05E+05 6.55E+08-3.14E+02-5.61E+08 1.22E+09-6.75E+07 2.98E+04
  2.30E+06 4.39E+04-1.12E+06-1.24E+09-4.19E+05-2.53E+05-2.51E+05 4.73E+08-4.70E+02-6.78E+08 9.79E+08-7.49E+07 2.22E+04
  2.40E+06 3.56E+04-1.10E+06-7.40E+08-4.79E+05-2.96E+05-2.96E+05 3.43E+08-7.02E+02-7.95E+08 7.88E+08-8.22E+07 1.70E+04
  2.50E+06 2.90E+04-1.12E+06-3.25E+08-5.44E+05-3.41E+05-3.40E+05 2.47E+08-1.04E+03-9.12E+08 6.39E+08-8.94E+07 1.33E+04
  2.60E+06 2.39E+04-1.15E+06 2.46E+07-6.09E+05-3.85E+05-3.79E+05 1.78E+08-1.53E+03-1.03E+09 5.23E+08-9.66E+07 1.07E+04
  2.70E+06 1.99E+04-1.22E+06 3.22E+08-6.77E+05-4.29E+05-4.15E+05 1.28E+08-2.24E+03-1.14E+09 4.31E+08-1.04E+08 8.74E+03
  2.80E+06 1.67E+04-1.33E+06 5.78E+08-7.45E+05-4.72E+05-4.44E+05 9.26E+07-3.27E+03-1.26E+09 3.60E+08-1.13E+08 7.28E+03
  2.90E+06 1.43E+04-1.45E+06 8.01E+08-8.00E+05-5.05E+05-4.59E+05 6.62E+07-4.70E+03-1.37E+09 3.04E+08-1.20E+08 6.17E+03
  3.00E+06 1.23E+04-1.60E+06 9.96E+08-8.54E+05-5.35E+05-4.67E+05 4.76E+07-6.74E+03-1.48E+09 2.61E+08-1.29E+08 5.31E+03
  3.10E+06 1.05E+04-1.80E+06 1.17E+09-9.10E+05-5.64E+05-4.69E+05 3.46E+07-9.71E+03-1.58E+09 2.27E+08-1.38E+08 4.65E+03
  3.20E+06 8.63E+03-2.02E+06 1.32E+09-9.55E+05-5.85E+05-4.63E+05 2.51E+07-1.38E+04-1.68E+09 2.02E+08-1.50E+08 4.11E+03
  3.30E+06 5.78E+03-2.27E+06 1.46E+09-9.99E+05-6.08E+05-4.60E+05 1.84E+07-1.97E+04-1.78E+09 1.82E+08-1.66E+08 3.66E+03
  3.40E+06 1.00E+03-2.54E+06 1.58E+09-1.06E+06-6.45E+05-4.78E+05 1.37E+07-2.85E+04-1.87E+09 1.67E+08-1.93E+08 3.27E+03
  3.50E+06-6.40E+03-2.82E+06 1.69E+09-1.15E+06-7.12E+05-5.37E+05 1.05E+07-4.19E+04-1.95E+09 1.54E+08-2.39E+08 2.91E+03
  3.60E+06-1.61E+04-3.11E+06 1.79E+09-1.29E+06-8.27E+05-6.58E+05 8.28E+06-6.31E+04-2.03E+09 1.42E+08-3.11E+08 2.57E+03
  3.70E+06-2.56E+04-3.39E+06 1.88E+09-1.48E+06-9.86E+05-8.39E+05 6.58E+06-9.67E+04-2.09E+09 1.29E+08-4.14E+08 2.25E+03
  3.80E+06-3.12E+04-3.68E+06 1.96E+09-1.70E+06-1.18E+06-1.06E+06 5.21E+06-1.49E+05-2.15E+09 1.15E+08-5.50E+08 1.95E+03
  3.90E+06-3.08E+04-4.09E+06 2.04E+09-1.93E+06-1.39E+06-1.30E+06 4.10E+06-2.33E+05-2.19E+09 9.91E+07-7.19E+08 1.67E+03
  4.00E+06-2.39E+04-4.69E+06 2.10E+09-2.14E+06-1.56E+06-1.49E+06 3.15E+06-3.62E+05-2.22E+09 8.20E+07-9.20E+08 1.41E+03
  4.10E+06-1.29E+04-5.56E+06 2.16E+09-2.28E+06-1.67E+06-1.57E+06 2.36E+06-5.56E+05-2.24E+09 6.50E+07-1.16E+09 1.15E+03
  4.20E+06-1.51E+03-6.85E+06 2.20E+09-2.37E+06-1.71E+06-1.52E+06 1.75E+06-8.54E+05-2.25E+09 4.93E+07-1.47E+09 8.99E+02
  4.30E+06 7.35E+03-8.74E+06 2.21E+09-2.40E+06-1.67E+06-1.32E+06 1.28E+06-1.31E+06-2.24E+09 3.59E+07-1.90E+09 6.72E+02
  4.40E+06 1.29E+04-1.14E+07 2.20E+09-2.27E+06-1.53E+06-1.01E+06 9.10E+05-2.01E+06-2.21E+09 2.52E+07-2.56E+09 4.78E+02
  4.50E+06 1.53E+04-1.50E+07 2.16E+09-1.96E+06-1.31E+06-6.08E+05 6.19E+05-3.05E+06-2.15E+09 1.71E+07-3.60E+09 3.25E+02
  4.60E+06 1.50E+04-2.04E+07 2.08E+09-1.51E+06-1.02E+06-1.61E+05 4.01E+05-4.68E+06-2.06E+09 1.13E+07-5.27E+09 2.14E+02
  4.70E+06 1.32E+04-2.83E+07 1.96E+09-9.12E+05-6.41E+05 3.43E+05 2.22E+05-7.19E+06-1.93E+09 7.33E+06-7.84E+09 1.38E+02
  4.80E+06 1.10E+04-4.04E+07 1.80E+09-1.95E+05-1.44E+05 8.89E+05 5.67E+04-1.09E+07-1.76E+09 4.66E+06-1.16E+10 8.74E+01
  4.90E+06 8.76E+03-6.04E+07 1.59E+09 5.38E+05 4.48E+05 1.40E+06-1.13E+05-1.63E+07-1.55E+09 2.94E+06-1.66E+10 5.49E+01
  5.00E+06 6.90E+03-9.53E+07 1.35E+09 1.23E+06 1.06E+06 1.71E+06-3.15E+05-2.38E+07-1.31E+09 1.84E+06-2.26E+10 3.38E+01
  5.10E+06 5.48E+03-1.60E+08 1.10E+09 1.78E+06 1.54E+06 1.69E+06-5.76E+05-3.40E+07-1.04E+09 1.15E+06-2.91E+10 2.00E+01
  5.20E+06 4.53E+03-2.83E+08 8.42E+08 2.11E+06 1.76E+06 1.36E+06-9.20E+05-4.81E+07-7.82E+08 7.20E+05-3.53E+10 1.09E+01
  5.30E+06 4.04E+03-5.14E+08 6.18E+08 2.11E+06 1.64E+06 8.99E+05-1.32E+06-6.82E+07-5.47E+08 4.54E+05-4.03E+10 5.20E+00
  5.40E+06 3.83E+03-9.67E+08 4.40E+08 1.76E+06 1.29E+06 5.04E+05-1.78E+06-1.05E+08-3.49E+08 2.88E+05-4.36E+10 2.17E+00
  5.50E+06 3.75E+03-2.72E+09 3.15E+08 2.01E+06 1.27E+06 2.81E+05-4.39E+06-1.85E+08-1.84E+08 1.84E+05-4.54E+10 8.32E-01
  5.60E+06 3.84E+03-9.96E+09 2.27E+08 2.12E+06 1.12E+06 1.28E+05-1.28E+07-2.61E+08-5.72E+07 1.18E+05-4.54E+10 2.77E-01
  5.70E+06 2.55E+03-2.50E+10 1.57E+08 9.98E+05 4.90E+05 3.93E+04-2.13E+07-2.50E+08 8.21E+06 7.70E+04-4.36E+10 8.36E-02
  5.80E+06 1.09E+03-4.49E+10 1.05E+08 4.04E+05 1.82E+05 1.07E+04-2.48E+07-2.02E+08 3.62E+07 5.06E+04-4.13E+10 2.50E-02
  5.90E+06 4.24E+02-6.72E+10 6.96E+07 1.94E+05 7.50E+04 2.88E+03-2.39E+07-1.53E+08 4.77E+07 3.36E+04-3.89E+10 7.73E-03
  6.00E+06 1.78E+02-9.00E+10 4.61E+07 1.10E+05 3.45E+04 7.92E+02-1.99E+07-1.15E+08 5.21E+07 2.26E+04-3.65E+10 2.51E-03
  6.10E+06 8.29E+01-1.12E+11 3.06E+07 7.06E+04 1.73E+04 2.25E+02-1.43E+07-8.58E+07 5.32E+07 1.54E+04-3.42E+10 8.65E-04
  6.20E+06 4.24E+01-1.32E+11 2.04E+07 4.84E+04 9.25E+03 6.62E+01-8.11E+06-6.46E+07 5.28E+07 1.06E+04-3.20E+10 3.17E-04
  6.30E+06 2.32E+01-1.49E+11 1.37E+07 3.47E+04 5.21E+03 2.03E+01-2.23E+06-4.89E+07 5.16E+07 7.35E+03-2.99E+10 1.23E-04
  6.40E+06 1.35E+01-1.62E+11 9.31E+06 2.51E+04 3.04E+03 6.46E+00 2.53E+06-3.71E+07 5.01E+07 5.17E+03-2.79E+10 5.12E-05
  6.50E+06 8.20E+00-1.71E+11 6.36E+06 1.82E+04 1.82E+03 2.14E+00 5.83E+06-2.81E+07 4.86E+07 3.66E+03-2.60E+10 2.24E-05
  6.60E+06 5.15E+00-1.76E+11 4.37E+06 1.32E+04 1.12E+03 7.34E-01 7.88E+06-2.11E+07 4.71E+07 2.62E+03-2.42E+10 1.04E-05
  6.70E+06 3.33E+00-1.76E+11 3.03E+06 9.46E+03 6.98E+02 2.62E-01 8.78E+06-1.57E+07 4.57E+07 1.90E+03-2.24E+10 5.02E-06
  6.80E+06 2.19E+00-1.72E+11 2.12E+06 6.74E+03 4.43E+02 9.73E-02 8.76E+06-1.14E+07 4.45E+07 1.38E+03-2.06E+10 2.54E-06
  6.90E+06 1.47E+00-1.64E+11 1.49E+06 4.77E+03 2.86E+02 3.76E-02 8.11E+06-7.95E+06 4.34E+07 1.01E+03-1.89E+10 1.33E-06
  7.00E+06 9.83E-01-1.53E+11 1.06E+06 3.34E+03 1.87E+02 1.51E-02 7.07E+06-5.24E+06 4.25E+07 7.47E+02-1.72E+10 7.22E-07
  7.10E+06 6.55E-01-1.39E+11 7.51E+05 2.32E+03 1.24E+02 6.26E-03 5.89E+06-3.09E+06 4.17E+07 5.53E+02-1.56E+10 4.00E-07
  7.20E+06 4.54E-01-1.25E+11 5.33E+05 1.54E+03 8.08E+01 2.65E-03 4.52E+06-1.38E+06 4.11E+07 4.10E+02-1.40E+10 2.24E-07
  7.30E+06 3.37E-01-1.10E+11 3.78E+05 9.82E+02 5.16E+01 1.13E-03 3.22E+06-2.05E+04 4.06E+07 3.04E+02-1.26E+10 1.25E-07
  7.40E+06 2.52E-01-9.55E+10 2.68E+05 6.16E+02 3.28E+01 4.79E-04 2.24E+06 1.05E+06 4.01E+07 2.25E+02-1.12E+10 6.93E-08
  7.50E+06 1.88E-01-8.18E+10 1.89E+05 3.82E+02 2.09E+01 2.05E-04 1.53E+06 1.90E+06 3.98E+07 1.67E+02-9.87E+09 3.84E-08
  7.60E+06 1.41E-01-6.92E+10 1.33E+05 2.36E+02 1.33E+01 8.78E-05 1.02E+06 2.56E+06 3.95E+07 1.24E+02-8.68E+09 2.12E-08
  7.70E+06 1.06E-01-5.79E+10 9.40E+04 1.44E+02 8.45E+00 3.78E-05 6.77E+05 3.08E+06 3.93E+07 9.15E+01-7.59E+09 1.17E-08
  7.80E+06 7.97E-02-4.81E+10 6.62E+04 8.78E+01 5.39E+00 1.63E-05 4.40E+05 3.49E+06 3.91E+07 6.78E+01-6.60E+09 6.47E-09
  7.90E+06 6.04E-02-3.96E+10 4.66E+04 5.31E+01 3.45E+00 7.08E-06 2.82E+05 3.81E+06 3.90E+07 5.02E+01-5.72E+09 3.57E-09
  8.00E+06 4.61E-02-3.24E+10 3.28E+04 3.20E+01 2.21E+00 3.09E-06 1.79E+05 4.06E+06 3.89E+07 3.72E+01-4.94E+09 1.97E-09
  8.10E+06 3.54E-02-2.64E+10 2.31E+04 1.92E+01 1.42E+00 1.35E-06 1.12E+05 4.25E+06 3.88E+07 2.76E+01-4.24E+09 1.09E-09
  8.20E+06 2.74E-02-2.14E+10 1.63E+04 1.15E+01 9.16E-01 5.94E-07 6.96E+04 4.40E+06 3.87E+07 2.05E+01-3.64E+09 6.00E-10
  8.30E+06 2.15E-02-1.73E+10 1.15E+04 6.91E+00 5.92E-01 2.62E-07 4.28E+04 4.51E+06 3.87E+07 1.53E+01-3.11E+09 3.32E-10
  8.40E+06 1.70E-02-1.39E+10 8.10E+03 4.14E+00 3.84E-01 1.16E-07 2.62E+04 4.60E+06 3.86E+07 1.14E+01-2.65E+09 1.84E-10
  8.50E+06 1.35E-02-1.12E+10 5.73E+03 2.48E+00 2.49E-01 5.19E-08 1.59E+04 4.67E+06 3.86E+07 8.49E+00-2.25E+09 1.02E-10
  8.60E+06 1.09E-02-8.99E+09 4.06E+03 1.49E+00 1.63E-01 2.33E-08 9.62E+03 4.72E+06 3.86E+07 6.35E+00-1.91E+09 5.66E-11
  8.70E+06 8.86E-03-7.22E+09 2.88E+03 8.92E-01 1.06E-01 1.05E-08 5.79E+03 4.76E+06 3.86E+07 4.76E+00-1.62E+09 3.16E-11
  8.80E+06 7.26E-03-5.79E+09 2.05E+03 5.36E-01 6.99E-02 4.76E-09 3.48E+03 4.79E+06 3.85E+07 3.58E+00-1.37E+09 1.76E-11
  8.90E+06 5.98E-03-4.66E+09 1.47E+03 3.23E-01 4.60E-02 2.17E-09 2.09E+03 4.81E+06 3.85E+07 2.70E+00-1.15E+09 9.86E-12
  9.00E+06 4.95E-03-3.75E+09 1.05E+03 1.95E-01 3.04E-02 9.95E-10 1.25E+03 4.83E+06 3.85E+07 2.04E+00-9.75E+08 5.53E-12
  9.10E+06 4.09E-03-3.02E+09 7.55E+02 1.18E-01 2.02E-02 4.60E-10 7.48E+02 4.85E+06 3.85E+07 1.55E+00-8.22E+08 3.11E-12
