 
 ----------START O ISOTOPE CALCULATION----------
 
  Gross Primary Productivity FOR O2 CO2= 1.16E+14  1.16E+14 cm-2s-1
     4.5  -8.65E-01 -8.67E-01 -8.67E-01  3.54E-01  1.06E+02  1.06E+02  8.05E+01  9.17E+01  5.63E+00  1.06E+02
     5.5  -8.67E-01 -8.68E-01 -8.68E-01  3.54E-01  1.12E+02  1.12E+02  8.26E+01  9.38E+01  6.99E+00  1.13E+02
     6.5  -8.69E-01 -8.71E-01 -8.71E-01  3.55E-01  1.18E+02  1.18E+02  8.50E+01  9.60E+01  8.41E+00  1.19E+02
     7.5  -8.72E-01 -8.74E-01 -8.74E-01  3.55E-01  1.23E+02  1.23E+02  8.75E+01  9.82E+01  9.72E+00  1.24E+02
     8.5  -8.74E-01 -8.78E-01 -8.78E-01  3.55E-01  1.28E+02  1.28E+02  8.87E+01  1.00E+02  1.08E+01  1.28E+02
     9.5  -8.75E-01 -8.77E-01 -8.77E-01  3.55E-01  1.32E+02  1.32E+02  8.87E+01  1.03E+02  1.17E+01  1.32E+02
    10.5  -8.73E-01 -8.71E-01 -8.71E-01  3.55E-01  1.37E+02  1.38E+02  8.98E+01  1.06E+02  1.32E+01  1.36E+02
    11.5  -8.64E-01 -8.54E-01 -8.54E-01  3.55E-01  1.46E+02  1.46E+02  9.38E+01  1.12E+02  1.65E+01  1.45E+02
    12.5  -8.56E-01 -8.51E-01 -8.51E-01  3.56E-01  1.55E+02  1.55E+02  1.03E+02  1.21E+02  2.54E+01  1.54E+02
    13.5  -8.60E-01 -8.61E-01 -8.61E-01  3.57E-01  1.61E+02  1.61E+02  1.14E+02  1.31E+02  4.20E+01  1.61E+02
    14.5  -8.74E-01 -8.76E-01 -8.76E-01  3.60E-01  1.64E+02  1.64E+02  1.26E+02  1.39E+02  6.47E+01  1.64E+02
    15.5  -8.91E-01 -8.92E-01 -8.92E-01  3.63E-01  1.65E+02  1.65E+02  1.36E+02  1.46E+02  8.77E+01  1.65E+02
    16.5  -9.03E-01 -9.03E-01 -9.03E-01  3.68E-01  1.65E+02  1.65E+02  1.43E+02  1.50E+02  1.07E+02  1.65E+02
    17.5  -9.09E-01 -9.09E-01 -9.09E-01  3.73E-01  1.66E+02  1.66E+02  1.47E+02  1.53E+02  1.20E+02  1.66E+02
    18.5  -9.10E-01 -9.10E-01 -9.10E-01  3.80E-01  1.66E+02  1.66E+02  1.51E+02  1.55E+02  1.30E+02  1.66E+02
    19.5  -9.06E-01 -9.06E-01 -9.06E-01  3.87E-01  1.66E+02  1.66E+02  1.53E+02  1.57E+02  1.37E+02  1.66E+02
    20.5  -8.97E-01 -8.98E-01 -8.98E-01  3.94E-01  1.66E+02  1.66E+02  1.54E+02  1.58E+02  1.42E+02  1.66E+02
    21.5  -8.85E-01 -8.85E-01 -8.85E-01  4.02E-01  1.66E+02  1.66E+02  1.55E+02  1.58E+02  1.45E+02  1.66E+02
    22.5  -8.70E-01 -8.71E-01 -8.71E-01  4.09E-01  1.66E+02  1.66E+02  1.56E+02  1.59E+02  1.47E+02  1.66E+02
    23.5  -8.55E-01 -8.56E-01 -8.56E-01  4.18E-01  1.66E+02  1.66E+02  1.56E+02  1.59E+02  1.49E+02  1.66E+02
    24.5  -8.42E-01 -8.42E-01 -8.42E-01  4.26E-01  1.66E+02  1.66E+02  1.56E+02  1.59E+02  1.50E+02  1.66E+02
    25.5  -8.30E-01 -8.30E-01 -8.30E-01  4.35E-01  1.66E+02  1.66E+02  1.55E+02  1.58E+02  1.50E+02  1.66E+02
    26.5  -8.22E-01 -8.22E-01 -8.22E-01  4.44E-01  1.65E+02  1.65E+02  1.54E+02  1.57E+02  1.49E+02  1.65E+02
    27.5  -8.17E-01 -8.17E-01 -8.17E-01  4.54E-01  1.65E+02  1.65E+02  1.52E+02  1.56E+02  1.48E+02  1.65E+02
    28.5  -8.16E-01 -8.16E-01 -8.16E-01  4.65E-01  1.65E+02  1.65E+02  1.49E+02  1.54E+02  1.45E+02  1.65E+02
    29.5  -8.18E-01 -8.18E-01 -8.18E-01  4.77E-01  1.65E+02  1.65E+02  1.45E+02  1.52E+02  1.42E+02  1.65E+02
    30.5  -8.23E-01 -8.23E-01 -8.23E-01  4.90E-01  1.65E+02  1.65E+02  1.41E+02  1.49E+02  1.38E+02  1.65E+02
    31.5  -8.28E-01 -8.28E-01 -8.28E-01  5.04E-01  1.64E+02  1.64E+02  1.37E+02  1.46E+02  1.33E+02  1.64E+02
    32.5  -8.34E-01 -8.34E-01 -8.34E-01  5.19E-01  1.64E+02  1.64E+02  1.32E+02  1.43E+02  1.27E+02  1.64E+02
    33.5  -8.39E-01 -8.39E-01 -8.39E-01  5.35E-01  1.63E+02  1.63E+02  1.27E+02  1.39E+02  1.21E+02  1.63E+02
    34.5  -8.43E-01 -8.43E-01 -8.43E-01  5.54E-01  1.63E+02  1.63E+02  1.21E+02  1.35E+02  1.13E+02  1.63E+02
    35.5  -8.47E-01 -8.47E-01 -8.47E-01  5.74E-01  1.62E+02  1.62E+02  1.16E+02  1.31E+02  1.05E+02  1.62E+02
    36.5  -8.50E-01 -8.50E-01 -8.50E-01  5.96E-01  1.61E+02  1.61E+02  1.10E+02  1.27E+02  9.59E+01  1.61E+02
    37.5  -8.54E-01 -8.54E-01 -8.54E-01  6.19E-01  1.60E+02  1.60E+02  1.05E+02  1.24E+02  8.54E+01  1.60E+02
    38.5  -8.58E-01 -8.58E-01 -8.58E-01  6.44E-01  1.59E+02  1.59E+02  1.00E+02  1.20E+02  7.35E+01  1.59E+02
    39.5  -8.62E-01 -8.62E-01 -8.62E-01  6.71E-01  1.57E+02  1.57E+02  9.60E+01  1.17E+02  6.07E+01  1.57E+02
    40.5  -8.67E-01 -8.67E-01 -8.67E-01  6.99E-01  1.55E+02  1.55E+02  9.26E+01  1.14E+02  4.78E+01  1.55E+02
    41.5  -8.70E-01 -8.70E-01 -8.70E-01  7.26E-01  1.52E+02  1.52E+02  9.00E+01  1.11E+02  3.61E+01  1.52E+02
    42.5  -8.73E-01 -8.73E-01 -8.73E-01  7.53E-01  1.49E+02  1.50E+02  8.80E+01  1.09E+02  2.65E+01  1.50E+02
    43.5  -8.75E-01 -8.75E-01 -8.75E-01  7.78E-01  1.46E+02  1.46E+02  8.62E+01  1.07E+02  1.91E+01  1.47E+02
    44.5  -8.76E-01 -8.76E-01 -8.76E-01  8.00E-01  1.43E+02  1.43E+02  8.46E+01  1.05E+02  1.37E+01  1.43E+02
    45.5  -8.77E-01 -8.77E-01 -8.77E-01  8.20E-01  1.40E+02  1.40E+02  8.30E+01  1.02E+02  9.84E+00  1.40E+02
    46.5  -8.78E-01 -8.78E-01 -8.78E-01  8.37E-01  1.37E+02  1.37E+02  8.14E+01  1.00E+02  7.06E+00  1.37E+02
    47.5  -8.79E-01 -8.79E-01 -8.79E-01  8.53E-01  1.34E+02  1.34E+02  7.99E+01  9.82E+01  5.05E+00  1.34E+02
    48.5  -8.80E-01 -8.80E-01 -8.80E-01  8.66E-01  1.30E+02  1.30E+02  7.80E+01  9.57E+01  3.59E+00  1.30E+02
    49.5  -8.80E-01 -8.80E-01 -8.80E-01  8.78E-01  1.25E+02  1.25E+02  7.57E+01  9.28E+01  2.51E+00  1.25E+02
    50.5  -8.81E-01 -8.81E-01 -8.81E-01  8.88E-01  1.20E+02  1.20E+02  7.33E+01  8.97E+01  1.70E+00  1.20E+02
    51.5  -8.82E-01 -8.82E-01 -8.82E-01  8.96E-01  1.15E+02  1.15E+02  7.07E+01  8.62E+01  1.09E+00  1.15E+02
    52.5  -8.82E-01 -8.82E-01 -8.82E-01  9.04E-01  1.08E+02  1.08E+02  6.73E+01  8.19E+01  6.19E-01  1.09E+02
    53.5  -8.82E-01 -8.82E-01 -8.82E-01  9.10E-01  1.00E+02  1.01E+02  6.34E+01  7.69E+01  2.61E-01  1.01E+02
    54.5  -8.83E-01 -8.83E-01 -8.83E-01  9.15E-01  9.20E+01  9.21E+01  5.90E+01  7.13E+01 -1.83E-02  9.25E+01
    55.5  -8.83E-01 -8.83E-01 -8.83E-01  9.19E-01  8.27E+01  8.28E+01  5.41E+01  6.52E+01 -2.36E-01  8.33E+01
    56.5  -8.83E-01 -8.83E-01 -8.83E-01  9.23E-01  7.29E+01  7.30E+01  4.89E+01  5.86E+01 -4.06E-01  7.34E+01
    57.5  -8.83E-01 -8.83E-01 -8.83E-01  9.26E-01  6.27E+01  6.27E+01  4.35E+01  5.17E+01 -5.38E-01  6.32E+01
    58.5  -8.83E-01 -8.83E-01 -8.83E-01  9.28E-01  5.26E+01  5.25E+01  3.80E+01  4.47E+01 -6.40E-01  5.30E+01
    59.5  -8.82E-01 -8.82E-01 -8.82E-01  9.29E-01  4.30E+01  4.26E+01  3.27E+01  3.78E+01 -7.19E-01  4.32E+01
    60.5  -8.82E-01 -8.82E-01 -8.82E-01  9.31E-01  3.43E+01  3.37E+01  2.78E+01  3.14E+01 -7.79E-01  3.43E+01
    61.5  -8.82E-01 -8.82E-01 -8.82E-01  9.32E-01  2.66E+01  2.59E+01  2.34E+01  2.56E+01 -8.26E-01  2.64E+01
    62.5  -8.81E-01 -8.81E-01 -8.81E-01  9.33E-01  2.01E+01  1.94E+01  1.96E+01  2.05E+01 -8.61E-01  1.97E+01
    63.5  -8.82E-01 -8.82E-01 -8.82E-01  9.33E-01  1.45E+01  1.33E+01  1.60E+01  1.61E+01 -8.88E-01  1.38E+01
    64.5  -8.81E-01 -8.81E-01 -8.81E-01  9.34E-01  1.05E+01  9.65E+00  1.36E+01  1.31E+01 -9.08E-01  1.00E+01
    65.5  -8.80E-01 -8.80E-01 -8.80E-01  9.34E-01  7.52E+00  6.83E+00  1.16E+01  1.07E+01 -9.23E-01  7.11E+00
    66.5  -8.79E-01 -8.79E-01 -8.79E-01  9.34E-01  5.18E+00  4.52E+00  9.82E+00  8.61E+00 -9.34E-01  4.75E+00
    67.5  -8.78E-01 -8.78E-01 -8.78E-01  9.34E-01  3.42E+00  2.87E+00  8.38E+00  6.94E+00 -9.43E-01  3.03E+00
    68.5  -8.77E-01 -8.76E-01 -8.76E-01  9.34E-01  2.12E+00  1.63E+00  7.13E+00  5.60E+00 -9.49E-01  1.76E+00
    69.5  -8.75E-01 -8.75E-01 -8.75E-01  9.35E-01  1.18E+00  7.82E-01  6.09E+00  4.56E+00 -9.54E-01  8.78E-01
    70.5  -8.74E-01 -8.74E-01 -8.74E-01  9.35E-01  5.27E-01  1.98E-01  5.21E+00  3.77E+00 -9.57E-01  2.77E-01
    71.5  -8.74E-01 -8.73E-01 -8.73E-01  9.35E-01  9.43E-02 -1.67E-01  4.55E+00  3.19E+00 -9.59E-01 -1.04E-01
    72.5  -8.73E-01 -8.73E-01 -8.73E-01  9.35E-01 -1.96E-01 -4.07E-01  4.02E+00  2.76E+00 -9.61E-01 -3.56E-01
    73.5  -8.72E-01 -8.72E-01 -8.72E-01  9.35E-01 -3.88E-01 -5.60E-01  3.61E+00  2.42E+00 -9.62E-01 -5.21E-01
    74.5  -8.71E-01 -8.71E-01 -8.71E-01  9.35E-01 -5.10E-01 -6.58E-01  3.28E+00  2.16E+00 -9.63E-01 -6.28E-01
    75.5  -8.71E-01 -8.70E-01 -8.70E-01  9.35E-01 -5.77E-01 -7.14E-01  3.04E+00  1.96E+00 -9.63E-01 -6.92E-01
    76.5  -8.70E-01 -8.69E-01 -8.69E-01  9.35E-01 -5.98E-01 -7.39E-01  2.86E+00  1.81E+00 -9.64E-01 -7.24E-01
    77.5  -8.69E-01 -8.69E-01 -8.69E-01  9.35E-01 -5.67E-01 -7.33E-01  2.73E+00  1.69E+00 -9.64E-01 -7.26E-01
    78.5  -8.69E-01 -8.70E-01 -8.70E-01  9.35E-01 -4.63E-01 -6.90E-01  2.55E+00  1.58E+00 -9.64E-01 -6.93E-01
    79.5  -8.65E-01 -8.65E-01 -8.65E-01  9.35E-01 -2.24E-01 -5.78E-01  2.41E+00  1.51E+00 -9.64E-01 -6.08E-01
    80.5  -8.55E-01 -8.33E-01 -8.33E-01  9.35E-01  2.81E-01 -3.23E-01  3.44E+00  1.61E+00 -9.64E-01 -4.64E-01
    81.5  -8.53E-01 -8.35E-01 -8.35E-01  9.35E-01  1.20E+00  2.10E-01  8.73E+00  1.72E+00 -9.64E-01 -3.82E-01
    82.5  -8.52E-01 -8.46E-01 -8.46E-01  9.35E-01  2.44E+00  1.15E+00  1.94E+01  1.75E+00 -9.64E-01 -3.41E-01
    83.5  -8.52E-01 -8.55E-01 -8.55E-01  9.36E-01  3.79E+00  2.60E+00  3.28E+01  1.77E+00 -9.64E-01 -3.16E-01
    84.5  -8.53E-01 -8.61E-01 -8.61E-01  9.38E-01  5.13E+00  4.02E+00  4.54E+01  1.78E+00 -9.64E-01 -2.93E-01
    85.5  -8.53E-01 -8.65E-01 -8.65E-01  9.42E-01  6.35E+00  4.88E+00  5.56E+01  1.79E+00 -9.64E-01 -2.68E-01
    86.5  -8.53E-01 -8.67E-01 -8.67E-01  9.49E-01  7.41E+00  5.39E+00  6.31E+01  1.79E+00 -9.64E-01 -2.39E-01
    87.5  -8.53E-01 -8.68E-01 -8.68E-01  9.65E-01  8.29E+00  5.68E+00  6.86E+01  1.80E+00 -9.64E-01 -2.04E-01
    88.5  -8.53E-01 -8.69E-01 -8.69E-01  9.91E-01  9.01E+00  5.86E+00  7.27E+01  1.81E+00 -9.64E-01 -1.59E-01
    89.5  -8.53E-01 -8.69E-01 -8.69E-01  1.03E+00  9.55E+00  5.96E+00  7.56E+01  1.81E+00 -9.64E-01 -1.02E-01
    90.5  -8.53E-01 -8.70E-01 -8.70E-01  1.10E+00  9.94E+00  6.03E+00  7.77E+01  1.82E+00 -9.64E-01 -3.13E-02
    91.5  -8.53E-01 -8.70E-01 -8.70E-01  1.18E+00  1.02E+01  6.06E+00  7.92E+01  1.82E+00 -9.64E-01  5.53E-02
    92.5  -8.54E-01 -8.70E-01 -8.70E-01  1.30E+00  1.03E+01  6.01E+00  8.03E+01  1.83E+00 -9.63E-01  1.66E-01
    93.5  -8.54E-01 -8.70E-01 -8.70E-01  1.43E+00  1.04E+01  5.93E+00  8.11E+01  1.83E+00 -9.63E-01  3.04E-01
    94.5  -8.54E-01 -8.70E-01 -8.70E-01  1.57E+00  1.03E+01  5.82E+00  8.17E+01  1.83E+00 -9.63E-01  4.77E-01
    95.5  -8.54E-01 -8.70E-01 -8.70E-01  1.71E+00  1.02E+01  5.67E+00  8.20E+01  1.84E+00 -9.62E-01  6.95E-01
    96.5  -8.54E-01 -8.70E-01 -8.70E-01  1.84E+00  1.01E+01  5.53E+00  8.22E+01  1.84E+00 -9.61E-01  9.61E-01
    97.5  -8.54E-01 -8.70E-01 -8.70E-01  1.94E+00  9.98E+00  5.38E+00  8.22E+01  1.84E+00 -9.60E-01  1.28E+00
    98.5  -8.54E-01 -8.70E-01 -8.70E-01  2.00E+00  9.87E+00  5.26E+00  8.21E+01  1.84E+00 -9.58E-01  1.64E+00
    99.5  -8.54E-01 -8.70E-01 -8.70E-01  2.03E+00  9.81E+00  5.16E+00  8.19E+01  1.84E+00 -9.56E-01  2.00E+00
 
     Z(km)  NO2Q      N2O4Q     N2QO4     OQ        SQ        SOQ       H2SO3Q    HSQ       COQ     
     0.5   1.07E+02  9.78E+01  9.78E+01 -8.59E-01  5.78E+01  3.29E+00  1.73E+01  1.66E+02  6.45E-01
     1.5   1.06E+02  9.84E+01  9.84E+01 -8.59E-01  6.82E+01  3.57E+00  1.70E+01  1.66E+02  6.45E-01
     2.5   1.05E+02  1.00E+02  1.00E+02 -8.59E-01  7.73E+01  3.84E+00  1.67E+01  1.66E+02  6.46E-01
     3.5   1.06E+02  1.03E+02  1.03E+02 -8.59E-01  8.62E+01  4.09E+00  1.63E+01  1.66E+02  6.48E-01
     4.5   1.08E+02  1.07E+02  1.07E+02 -8.59E-01  9.40E+01  4.30E+00  1.59E+01  1.66E+02  6.51E-01
     5.5   1.08E+02  1.10E+02  1.10E+02 -8.59E-01  1.00E+02  4.45E+00  1.56E+01  1.66E+02  6.55E-01
     6.5   1.08E+02  1.12E+02  1.12E+02 -8.59E-01  1.05E+02  4.51E+00  1.53E+01  1.66E+02  6.61E-01
     7.5   1.08E+02  1.14E+02  1.14E+02 -8.59E-01  1.09E+02  4.50E+00  1.51E+01  1.66E+02  6.68E-01
     8.5   1.08E+02  1.16E+02  1.16E+02 -8.59E-01  1.11E+02  4.48E+00  1.46E+01  1.66E+02  6.78E-01
     9.5   1.09E+02  1.18E+02  1.18E+02 -8.59E-01  1.13E+02  4.54E+00  1.39E+01  1.66E+02  6.91E-01
    10.5   1.10E+02  1.22E+02  1.22E+02 -8.59E-01  1.20E+02  5.34E+00  1.35E+01  1.66E+02  7.16E-01
    11.5   1.15E+02  1.28E+02  1.28E+02 -8.59E-01  1.26E+02  6.00E+00  1.34E+01  1.66E+02  7.71E-01
    12.5   1.26E+02  1.38E+02  1.38E+02 -8.59E-01  1.35E+02  6.46E+00  1.55E+01  1.66E+02  9.01E-01
    13.5   1.37E+02  1.47E+02  1.47E+02 -8.60E-01  1.42E+02  6.71E+00  1.98E+01  1.66E+02  1.18E+00
    14.5   1.47E+02  1.54E+02  1.54E+02 -8.61E-01  1.31E+02  6.82E+00  2.53E+01  1.66E+02  1.66E+00
    15.5   1.53E+02  1.58E+02  1.58E+02 -8.63E-01  6.75E+01  6.86E+00  3.06E+01  1.66E+02  2.37E+00
    16.5   1.57E+02  1.60E+02  1.60E+02 -8.65E-01  1.74E+01  6.87E+00  3.49E+01  1.66E+02  3.31E+00
    17.5   1.59E+02  1.62E+02  1.62E+02 -8.68E-01  6.62E+00  6.86E+00  3.81E+01  1.66E+02  4.47E+00
    18.5   1.60E+02  1.62E+02  1.62E+02 -8.71E-01  4.97E+00  6.83E+00  4.06E+01  1.66E+02  5.80E+00
    19.5   1.61E+02  1.63E+02  1.63E+02 -8.74E-01  4.73E+00  6.81E+00  4.23E+01  1.66E+02  7.27E+00
    20.5   1.61E+02  1.63E+02  1.63E+02 -8.78E-01  4.70E+00  6.80E+00  4.26E+01  1.66E+02  8.82E+00
    21.5   1.60E+02  1.63E+02  1.63E+02 -8.82E-01  4.75E+00  6.85E+00  3.46E+01  1.66E+02  1.04E+01
    22.5   1.60E+02  1.62E+02  1.62E+02 -8.86E-01  4.88E+00  7.03E+00  1.37E+01  1.66E+02  1.21E+01
    23.5   1.60E+02  1.62E+02  1.62E+02 -8.90E-01  5.15E+00  7.41E+00  4.01E+00  1.66E+02  1.38E+01
    24.5   1.59E+02  1.62E+02  1.62E+02 -8.94E-01  5.67E+00  8.14E+00  2.22E+01  1.66E+02  1.55E+01
    25.5   1.59E+02  1.61E+02  1.61E+02 -8.98E-01  6.56E+00  9.42E+00  2.64E+01  1.66E+02  1.72E+01
    26.5   1.58E+02  1.61E+02  1.61E+02 -9.03E-01  8.08E+00  1.16E+01  2.81E+01  1.66E+02  1.91E+01
    27.5   1.57E+02  1.60E+02  1.60E+02 -9.07E-01  1.06E+01  1.52E+01  2.92E+01  1.17E+02  2.09E+01
    28.5   1.55E+02  1.59E+02  1.59E+02 -9.12E-01  1.38E+01  1.98E+01  3.00E+01 -9.80E+02  2.28E+01
    29.5   1.53E+02  1.58E+02  1.58E+02 -9.17E-01  1.61E+01  2.32E+01  3.07E+01  1.33E+02  2.47E+01
    30.5   1.51E+02  1.57E+02  1.57E+02 -9.21E-01  1.71E+01  2.47E+01  3.12E+01  1.66E+02  2.67E+01
    31.5   1.49E+02  1.55E+02  1.55E+02 -9.26E-01  1.76E+01  2.53E+01  3.16E+01  1.66E+02  2.87E+01
    32.5   1.46E+02  1.53E+02  1.53E+02 -9.30E-01  1.76E+01  2.53E+01  3.18E+01  1.66E+02  3.07E+01
    33.5   1.43E+02  1.51E+02  1.51E+02 -9.35E-01  1.69E+01  2.44E+01  3.18E+01  1.66E+02  3.28E+01
    34.5   1.40E+02  1.49E+02  1.49E+02 -9.38E-01  1.59E+01  2.29E+01  3.16E+01  1.66E+02  3.48E+01
    35.5   1.37E+02  1.47E+02  1.47E+02 -9.42E-01  1.46E+01  2.10E+01  3.11E+01  1.65E+02  3.68E+01
    36.5   1.34E+02  1.45E+02  1.45E+02 -9.45E-01  1.31E+01  1.89E+01  3.04E+01  1.65E+02  3.87E+01
    37.5   1.30E+02  1.42E+02  1.42E+02 -9.49E-01  1.15E+01  1.67E+01  2.95E+01  1.64E+02  4.05E+01
    38.5   1.27E+02  1.40E+02  1.40E+02 -9.51E-01  9.91E+00  1.44E+01  2.85E+01  1.64E+02  4.22E+01
    39.5   1.22E+02  1.36E+02  1.36E+02 -9.54E-01  8.32E+00  1.21E+01  2.75E+01  1.62E+02  4.37E+01
    40.5   1.18E+02  1.33E+02  1.33E+02 -9.56E-01  6.82E+00  9.97E+00  2.65E+01  1.59E+02  4.52E+01
    41.5   1.15E+02  1.30E+02  1.30E+02 -9.58E-01  5.49E+00  8.06E+00  2.55E+01  1.56E+02  4.64E+01
    42.5   1.11E+02  1.27E+02  1.27E+02 -9.60E-01  4.36E+00  6.45E+00  2.45E+01  1.51E+02  4.75E+01
    43.5   1.07E+02  1.23E+02  1.23E+02 -9.61E-01  3.43E+00  5.12E+00  2.37E+01  1.46E+02  4.85E+01
    44.5   1.04E+02  1.20E+02  1.20E+02 -9.62E-01  2.67E+00  4.05E+00  2.30E+01  1.40E+02  4.93E+01
    45.5   1.01E+02  1.17E+02  1.17E+02 -9.63E-01  2.07E+00  3.18E+00  2.24E+01  1.32E+02  5.00E+01
    46.5   9.81E+01  1.14E+02  1.14E+02 -9.64E-01  1.59E+00  2.49E+00  2.19E+01  1.23E+02  5.05E+01
    47.5   9.53E+01  1.11E+02  1.11E+02 -9.65E-01  1.21E+00  1.96E+00  2.14E+01  1.13E+02  5.10E+01
    48.5   9.19E+01  1.07E+02  1.07E+02 -9.65E-01  9.63E-01  1.60E+00  2.10E+01  9.96E+01  5.14E+01
    49.5   8.81E+01  1.03E+02  1.03E+02 -9.66E-01  7.85E-01  1.35E+00  2.06E+01  1.40E+02  5.17E+01
    50.5   8.42E+01  9.89E+01  9.89E+01 -9.66E-01  6.39E-01  1.14E+00  2.03E+01  6.99E+01  5.20E+01
    51.5   8.00E+01  9.44E+01  9.44E+01 -9.66E-01  5.21E-01  9.72E-01  2.00E+01  5.57E+01  5.22E+01
    52.5   7.51E+01  8.89E+01  8.89E+01 -9.67E-01  4.53E-01  8.76E-01  1.97E+01  4.22E+01  5.24E+01
    53.5   6.94E+01  8.25E+01  8.25E+01 -9.67E-01  4.21E-01  8.30E-01  1.95E+01  3.07E+01  5.25E+01
    54.5   6.32E+01  7.55E+01  7.55E+01 -9.67E-01  4.01E-01  8.01E-01  1.93E+01  2.17E+01  5.26E+01
    55.5   5.67E+01  6.80E+01  6.80E+01 -9.67E-01  3.87E-01  7.81E-01  1.91E+01  1.51E+01  5.27E+01
    56.5   4.98E+01  6.00E+01  6.00E+01 -9.67E-01  3.80E-01  7.72E-01  1.89E+01  1.04E+01  5.28E+01
    57.5   4.27E+01  5.17E+01  5.17E+01 -9.67E-01  3.82E-01  7.74E-01  1.87E+01  7.20E+00  5.28E+01
    58.5   3.56E+01  4.34E+01  4.34E+01 -9.67E-01  3.94E-01  7.91E-01  1.86E+01  4.99E+00  5.28E+01
    59.5   2.89E+01  3.55E+01  3.55E+01 -9.67E-01  4.19E-01  8.27E-01  1.85E+01  3.42E+00  5.29E+01
    60.5   2.28E+01  2.82E+01  2.82E+01 -9.67E-01  4.63E-01  8.90E-01  1.83E+01  2.54E+00  5.29E+01
    61.5   1.75E+01  2.18E+01  2.18E+01 -9.67E-01  5.38E-01  9.97E-01  1.82E+01  1.93E+00  5.29E+01
    62.5   1.31E+01  1.63E+01  1.63E+01 -9.66E-01  6.68E-01  1.18E+00  1.81E+01  1.60E+00  5.29E+01
    63.5   8.91E+00  1.13E+01  1.13E+01 -9.66E-01  9.06E-01  1.52E+00  1.80E+01  1.44E+00  5.29E+01
    64.5   6.42E+00  8.33E+00  8.33E+00 -9.66E-01  1.01E+00  1.68E+00  1.80E+01  1.39E+00  5.29E+01
    65.5   4.51E+00  5.97E+00  5.97E+00 -9.66E-01  1.10E+00  1.80E+00  1.79E+01  1.37E+00  5.29E+01
    66.5   2.94E+00  3.99E+00  3.99E+00 -9.66E-01  1.25E+00  2.01E+00  1.78E+01  1.42E+00  5.29E+01
    67.5   1.81E+00  2.55E+00  2.55E+00 -9.66E-01  1.40E+00  2.22E+00  1.78E+01  1.52E+00  5.29E+01
    68.5   9.79E-01  1.48E+00  1.48E+00 -9.66E-01  1.56E+00  2.46E+00  1.77E+01  1.65E+00  5.29E+01
    69.5   4.10E-01  7.42E-01  7.42E-01 -9.66E-01  1.72E+00  2.68E+00  1.77E+01  1.78E+00  5.29E+01
    70.5   2.60E-02  2.35E-01  2.35E-01 -9.66E-01  1.86E+00  2.89E+00  1.76E+01  1.91E+00  5.29E+01
    71.5  -2.08E-01 -7.95E-02 -7.95E-02 -9.66E-01  1.96E+00  3.03E+00  1.76E+01  2.00E+00  5.29E+01
    72.5  -3.57E-01 -2.89E-01 -2.89E-01 -9.65E-01  2.04E+00  3.14E+00  1.76E+01  2.07E+00  5.29E+01
    73.5  -4.52E-01 -4.26E-01 -4.26E-01 -9.65E-01  2.09E+00  3.22E+00  1.76E+01  2.11E+00  5.29E+01
    74.5  -5.13E-01 -5.19E-01 -5.19E-01 -9.65E-01  2.13E+00  3.27E+00  1.75E+01  2.15E+00  5.29E+01
    75.5  -5.55E-01 -5.78E-01 -5.78E-01 -9.65E-01  2.17E+00  3.32E+00  1.75E+01  2.18E+00  5.29E+01
    76.5  -5.83E-01 -6.15E-01 -6.15E-01 -9.65E-01  2.22E+00  3.39E+00  1.75E+01  2.23E+00  5.29E+01
    77.5  -5.97E-01 -6.32E-01 -6.32E-01 -9.65E-01  2.32E+00  3.53E+00  1.75E+01  2.32E+00  5.29E+01
    78.5  -5.84E-01 -6.26E-01 -6.26E-01 -9.65E-01  2.54E+00  3.82E+00  1.75E+01  2.54E+00  5.29E+01
    79.5  -5.20E-01 -5.86E-01 -5.86E-01 -9.64E-01  3.12E+00  4.54E+00  1.75E+01  3.12E+00  5.29E+01
    80.5  -4.14E-01 -5.24E-01 -5.24E-01 -9.64E-01  4.70E+00  6.29E+00  1.75E+01  4.70E+00  5.29E+01
    81.5  -1.46E-01 -5.00E-01 -5.00E-01 -9.64E-01  7.66E+00  9.90E+00  1.75E+01  7.66E+00  5.29E+01
    82.5   4.56E-01 -4.93E-01 -4.93E-01 -9.64E-01  1.09E+01  1.48E+01  1.75E+01  1.08E+01  5.29E+01
    83.5   1.41E+00 -4.90E-01 -4.90E-01 -9.63E-01  1.34E+01  1.94E+01  1.75E+01  1.34E+01  5.29E+01
    84.5   2.36E+00 -4.88E-01 -4.88E-01 -9.63E-01  1.50E+01  2.28E+01  1.75E+01  1.50E+01  5.29E+01
    85.5   2.93E+00 -4.85E-01 -4.85E-01 -9.62E-01  1.56E+01  2.45E+01  1.75E+01  1.56E+01  5.29E+01
    86.5   3.27E+00 -4.82E-01 -4.82E-01 -9.62E-01  1.54E+01  2.41E+01  1.75E+01  1.54E+01  5.29E+01
    87.5   3.47E+00 -4.76E-01 -4.76E-01 -9.61E-01  1.47E+01  2.24E+01  1.75E+01  1.47E+01  5.29E+01
    88.5   3.58E+00 -4.67E-01 -4.67E-01 -9.61E-01  1.35E+01  1.99E+01  1.75E+01  1.35E+01  5.29E+01
    89.5   3.65E+00 -4.52E-01 -4.52E-01 -9.60E-01  1.22E+01  1.72E+01  1.75E+01  1.22E+01  5.30E+01
