 
 ----------START O ISOTOPE CALCULATION----------
 
  Gross Primary Productivity FOR O2 CO2= 1.16E+14  1.16E+14 cm-2s-1
     0.5   1.82E-01  1.84E-01  1.84E-01  1.42E-03  7.78E-01  7.80E-01  1.11E+00  3.17E+02  2.91E-01  7.80E-01
     1.5   1.79E-01  1.79E-01  1.79E-01  1.42E-03  1.41E+00  1.33E+00  6.06E+01  3.79E+02  4.25E-01  1.33E+00
     2.5   1.75E-01  1.74E-01  1.74E-01  1.42E-03  2.42E+00  2.21E+00  1.38E+02  4.67E+02  6.99E-01  2.22E+00
     3.5   1.72E-01  1.70E-01  1.70E-01  1.42E-03  3.73E+00  3.33E+00  2.45E+02  5.80E+02  1.11E+00  3.35E+00
     4.5   1.69E-01  1.68E-01  1.68E-01  1.42E-03  5.37E+00  4.69E+00  3.81E+02  7.29E+02  1.65E+00  4.76E+00
     5.5   1.67E-01  1.66E-01  1.66E-01  1.42E-03  7.57E+00  6.53E+00  5.47E+02  9.35E+02  2.25E+00  6.73E+00
     6.5   1.65E-01  1.64E-01  1.64E-01  1.42E-03  1.08E+01  9.31E+00  7.67E+02  1.23E+03  2.82E+00  9.65E+00
     7.5   1.62E-01  1.60E-01  1.60E-01  1.42E-03  1.54E+01  1.33E+01  1.04E+03  1.64E+03  3.19E+00  1.28E+01
     8.5   1.60E-01  1.56E-01  1.56E-01  1.42E-03  1.61E+01  1.33E+01  1.29E+03  1.45E+03  3.28E+00  1.31E+01
     9.5   1.59E-01  1.57E-01  1.57E-01  1.42E-03  1.65E+01  1.30E+01  1.41E+03  1.28E+03  3.12E+00  1.28E+01
    10.5   1.62E-01  1.64E-01  1.64E-01  1.42E-03  1.57E+01  1.20E+01  1.32E+03  1.08E+03  2.64E+00  1.18E+01
    11.5   1.71E-01  1.82E-01  1.82E-01  1.43E-03  7.08E+00  6.07E+00  3.37E+02  7.00E+02  1.48E+00  7.16E+00
    12.5   1.80E-01  1.85E-01  1.85E-01  1.43E-03  2.23E+00  2.10E+00  6.12E+01  3.20E+02  5.33E-01  2.66E+00
    13.5   1.77E-01  1.77E-01  1.77E-01  1.44E-03  6.79E-01  6.67E-01  9.58E+00  1.02E+02  2.28E-01  7.78E-01
    14.5   1.64E-01  1.63E-01  1.63E-01  1.46E-03  3.08E-01  3.00E-01  8.48E+00  3.04E+01  1.81E-01  3.17E-01
    15.5   1.49E-01  1.48E-01  1.48E-01  1.50E-03  2.35E-01  2.29E-01  1.18E+01  1.41E+01  1.76E-01  2.31E-01
    16.5   1.39E-01  1.38E-01  1.38E-01  1.54E-03  2.22E-01  2.16E-01  1.48E+01  1.17E+01  1.76E-01  2.16E-01
    17.5   1.35E-01  1.35E-01  1.35E-01  1.59E-03  2.18E-01  2.14E-01  1.66E+01  1.18E+01  1.77E-01  2.14E-01
    18.5   1.37E-01  1.37E-01  1.37E-01  1.65E-03  2.17E-01  2.13E-01  1.72E+01  1.20E+01  1.78E-01  2.13E-01
    19.5   1.45E-01  1.44E-01  1.44E-01  1.70E-03  2.15E-01  2.12E-01  1.69E+01  1.17E+01  1.81E-01  2.12E-01
    20.5   1.56E-01  1.56E-01  1.56E-01  1.76E-03  2.14E-01  2.11E-01  1.60E+01  1.11E+01  1.83E-01  2.11E-01
    21.5   1.72E-01  1.72E-01  1.72E-01  1.82E-03  2.12E-01  2.10E-01  1.46E+01  1.01E+01  1.86E-01  2.10E-01
    22.5   1.91E-01  1.90E-01  1.90E-01  1.86E-03  2.10E-01  2.08E-01  1.31E+01  9.14E+00  1.89E-01  2.08E-01
    23.5   2.10E-01  2.10E-01  2.10E-01  1.90E-03  2.09E-01  2.07E-01  1.17E+01  8.16E+00  1.93E-01  2.07E-01
    24.5   2.29E-01  2.28E-01  2.28E-01  1.93E-03  2.07E-01  2.05E-01  1.04E+01  7.27E+00  1.97E-01  2.05E-01
    25.5   2.45E-01  2.45E-01  2.45E-01  1.95E-03  2.05E-01  2.04E-01  9.26E+00  6.48E+00  2.01E-01  2.04E-01
    26.5   2.59E-01  2.59E-01  2.59E-01  1.96E-03  2.03E-01  2.02E-01  8.31E+00  5.80E+00  2.05E-01  2.02E-01
    27.5   2.69E-01  2.69E-01  2.69E-01  1.96E-03  2.01E-01  2.00E-01  7.53E+00  5.23E+00  2.08E-01  2.00E-01
    28.5   2.76E-01  2.76E-01  2.76E-01  1.96E-03  1.99E-01  1.98E-01  6.88E+00  4.75E+00  2.11E-01  1.98E-01
    29.5   2.80E-01  2.80E-01  2.80E-01  1.95E-03  1.96E-01  1.95E-01  6.32E+00  4.34E+00  2.12E-01  1.95E-01
    30.5   2.82E-01  2.82E-01  2.82E-01  1.95E-03  1.93E-01  1.92E-01  5.82E+00  3.99E+00  2.12E-01  1.92E-01
    31.5   2.82E-01  2.82E-01  2.82E-01  1.95E-03  1.90E-01  1.89E-01  5.36E+00  3.66E+00  2.11E-01  1.89E-01
    32.5   2.81E-01  2.81E-01  2.81E-01  1.95E-03  1.86E-01  1.85E-01  4.90E+00  3.34E+00  2.07E-01  1.85E-01
    33.5   2.80E-01  2.80E-01  2.80E-01  1.97E-03  1.80E-01  1.79E-01  4.36E+00  2.98E+00  2.03E-01  1.79E-01
    34.5   2.80E-01  2.80E-01  2.80E-01  1.99E-03  1.74E-01  1.72E-01  3.82E+00  2.62E+00  1.98E-01  1.73E-01
    35.5   2.80E-01  2.80E-01  2.80E-01  2.03E-03  1.67E-01  1.66E-01  3.30E+00  2.27E+00  1.94E-01  1.66E-01
    36.5   2.80E-01  2.80E-01  2.80E-01  2.08E-03  1.61E-01  1.59E-01  2.80E+00  1.94E+00  1.90E-01  1.59E-01
    37.5   2.80E-01  2.80E-01  2.80E-01  2.13E-03  1.53E-01  1.52E-01  2.34E+00  1.63E+00  1.88E-01  1.52E-01
    38.5   2.79E-01  2.79E-01  2.79E-01  2.19E-03  1.46E-01  1.45E-01  1.92E+00  1.35E+00  1.86E-01  1.45E-01
    39.5   2.78E-01  2.78E-01  2.78E-01  2.26E-03  1.38E-01  1.37E-01  1.56E+00  1.11E+00  1.85E-01  1.37E-01
    40.5   2.76E-01  2.76E-01  2.76E-01  2.33E-03  1.31E-01  1.30E-01  1.26E+00  9.07E-01  1.84E-01  1.30E-01
    41.5   2.75E-01  2.75E-01  2.75E-01  2.39E-03  1.25E-01  1.24E-01  1.02E+00  7.40E-01  1.84E-01  1.24E-01
    42.5   2.74E-01  2.74E-01  2.74E-01  2.45E-03  1.21E-01  1.20E-01  8.25E-01  6.09E-01  1.84E-01  1.20E-01
    43.5   2.74E-01  2.74E-01  2.74E-01  2.50E-03  1.19E-01  1.19E-01  6.80E-01  5.09E-01  1.84E-01  1.19E-01
    44.5   2.74E-01  2.74E-01  2.74E-01  2.55E-03  1.20E-01  1.19E-01  5.71E-01  4.34E-01  1.83E-01  1.19E-01
    45.5   2.73E-01  2.73E-01  2.73E-01  2.60E-03  1.22E-01  1.21E-01  4.89E-01  3.78E-01  1.83E-01  1.21E-01
    46.5   2.73E-01  2.73E-01  2.73E-01  2.65E-03  1.25E-01  1.24E-01  4.28E-01  3.35E-01  1.83E-01  1.24E-01
    47.5   2.73E-01  2.73E-01  2.73E-01  2.69E-03  1.28E-01  1.28E-01  3.81E-01  3.04E-01  1.83E-01  1.28E-01
    48.5   2.73E-01  2.73E-01  2.73E-01  2.73E-03  1.32E-01  1.32E-01  3.47E-01  2.80E-01  1.83E-01  1.31E-01
    49.5   2.73E-01  2.73E-01  2.73E-01  2.77E-03  1.36E-01  1.35E-01  3.21E-01  2.63E-01  1.83E-01  1.35E-01
    50.5   2.72E-01  2.72E-01  2.72E-01  2.80E-03  1.39E-01  1.39E-01  3.01E-01  2.50E-01  1.83E-01  1.39E-01
    51.5   2.72E-01  2.72E-01  2.72E-01  2.83E-03  1.43E-01  1.43E-01  2.85E-01  2.40E-01  1.83E-01  1.43E-01
    52.5   2.72E-01  2.72E-01  2.72E-01  2.86E-03  1.47E-01  1.47E-01  2.74E-01  2.34E-01  1.83E-01  1.47E-01
    53.5   2.72E-01  2.72E-01  2.72E-01  2.88E-03  1.50E-01  1.50E-01  2.66E-01  2.29E-01  1.83E-01  1.50E-01
    54.5   2.72E-01  2.72E-01  2.72E-01  2.90E-03  1.53E-01  1.53E-01  2.61E-01  2.26E-01  1.83E-01  1.53E-01
    55.5   2.71E-01  2.71E-01  2.71E-01  2.92E-03  1.57E-01  1.56E-01  2.57E-01  2.24E-01  1.83E-01  1.56E-01
    56.5   2.71E-01  2.71E-01  2.71E-01  2.94E-03  1.59E-01  1.59E-01  2.55E-01  2.23E-01  1.83E-01  1.59E-01
    57.5   2.71E-01  2.71E-01  2.71E-01  2.95E-03  1.62E-01  1.62E-01  2.54E-01  2.24E-01  1.83E-01  1.62E-01
    58.5   2.72E-01  2.72E-01  2.72E-01  2.96E-03  1.65E-01  1.65E-01  2.55E-01  2.25E-01  1.83E-01  1.65E-01
    59.5   2.72E-01  2.72E-01  2.72E-01  2.97E-03  1.67E-01  1.67E-01  2.57E-01  2.27E-01  1.83E-01  1.67E-01
    60.5   2.72E-01  2.72E-01  2.72E-01  2.97E-03  1.70E-01  1.69E-01  2.61E-01  2.30E-01  1.83E-01  1.69E-01
    61.5   2.72E-01  2.72E-01  2.72E-01  2.98E-03  1.72E-01  1.71E-01  2.66E-01  2.34E-01  1.83E-01  1.71E-01
    62.5   2.72E-01  2.73E-01  2.73E-01  2.98E-03  1.73E-01  1.73E-01  2.71E-01  2.38E-01  1.83E-01  1.73E-01
    63.5   2.72E-01  2.72E-01  2.72E-01  2.99E-03  1.75E-01  1.75E-01  2.79E-01  2.43E-01  1.83E-01  1.75E-01
    64.5   2.73E-01  2.73E-01  2.73E-01  2.99E-03  1.77E-01  1.76E-01  2.85E-01  2.48E-01  1.83E-01  1.76E-01
    65.5   2.74E-01  2.74E-01  2.74E-01  2.99E-03  1.78E-01  1.78E-01  2.94E-01  2.55E-01  1.83E-01  1.78E-01
    66.5   2.75E-01  2.75E-01  2.75E-01  2.99E-03  1.80E-01  1.79E-01  3.06E-01  2.64E-01  1.83E-01  1.79E-01
    67.5   2.76E-01  2.76E-01  2.76E-01  2.99E-03  1.81E-01  1.80E-01  3.23E-01  2.76E-01  1.83E-01  1.80E-01
    68.5   2.77E-01  2.77E-01  2.77E-01  2.99E-03  1.83E-01  1.81E-01  3.45E-01  2.92E-01  1.83E-01  1.81E-01
    69.5   2.78E-01  2.78E-01  2.78E-01  2.99E-03  1.85E-01  1.83E-01  3.76E-01  3.11E-01  1.83E-01  1.83E-01
    70.5   2.79E-01  2.79E-01  2.79E-01  2.99E-03  1.87E-01  1.84E-01  4.13E-01  3.35E-01  1.83E-01  1.84E-01
    71.5   2.79E-01  2.80E-01  2.80E-01  2.99E-03  1.89E-01  1.85E-01  4.57E-01  3.60E-01  1.83E-01  1.85E-01
    72.5   2.80E-01  2.80E-01  2.80E-01  2.99E-03  1.91E-01  1.87E-01  5.06E-01  3.87E-01  1.83E-01  1.86E-01
    73.5   2.81E-01  2.81E-01  2.81E-01  3.00E-03  1.94E-01  1.88E-01  5.56E-01  4.16E-01  1.83E-01  1.88E-01
    74.5   2.81E-01  2.82E-01  2.82E-01  3.00E-03  1.97E-01  1.90E-01  6.07E-01  4.44E-01  1.83E-01  1.89E-01
    75.5   2.82E-01  2.83E-01  2.83E-01  3.00E-03  2.01E-01  1.91E-01  6.56E-01  4.72E-01  1.83E-01  1.91E-01
    76.5   2.83E-01  2.83E-01  2.83E-01  3.00E-03  2.05E-01  1.94E-01  7.00E-01  4.97E-01  1.83E-01  1.93E-01
    77.5   2.83E-01  2.84E-01  2.84E-01  3.00E-03  2.09E-01  1.96E-01  7.39E-01  5.19E-01  1.83E-01  1.95E-01
    78.5   2.84E-01  2.82E-01  2.82E-01  3.00E-03  2.13E-01  1.98E-01  7.63E-01  5.36E-01  1.83E-01  1.97E-01
    79.5   2.87E-01  2.87E-01  2.87E-01  3.00E-03  2.16E-01  1.99E-01  7.56E-01  5.43E-01  1.83E-01  1.99E-01
    80.5   2.97E-01  3.20E-01  3.20E-01  3.00E-03  2.19E-01  2.01E-01  6.46E-01  5.32E-01  1.83E-01  2.00E-01
    81.5   3.00E-01  3.18E-01  3.18E-01  3.00E-03  2.23E-01  2.02E-01  5.28E-01  5.29E-01  1.83E-01  2.00E-01
    82.5   3.00E-01  3.06E-01  3.06E-01  3.00E-03  2.26E-01  2.04E-01  4.51E-01  5.29E-01  1.83E-01  2.00E-01
    83.5   3.00E-01  2.97E-01  2.97E-01  3.00E-03  2.28E-01  2.05E-01  3.98E-01  5.29E-01  1.83E-01  2.00E-01
    84.5   3.00E-01  2.91E-01  2.91E-01  3.00E-03  2.29E-01  2.05E-01  3.59E-01  5.29E-01  1.83E-01  2.00E-01
    85.5   3.00E-01  2.87E-01  2.87E-01  3.01E-03  2.29E-01  2.05E-01  3.31E-01  5.29E-01  1.83E-01  2.00E-01
    86.5   2.99E-01  2.84E-01  2.84E-01  3.02E-03  2.29E-01  2.05E-01  3.17E-01  5.29E-01  1.83E-01  2.00E-01
    87.5   2.99E-01  2.83E-01  2.83E-01  3.04E-03  2.28E-01  2.05E-01  3.07E-01  5.29E-01  1.83E-01  2.00E-01
    88.5   2.99E-01  2.82E-01  2.82E-01  3.09E-03  2.28E-01  2.05E-01  3.02E-01  5.29E-01  1.83E-01  2.00E-01
    89.5   2.99E-01  2.81E-01  2.81E-01  3.16E-03  2.27E-01  2.04E-01  3.00E-01  5.29E-01  1.83E-01  2.00E-01
    90.5   2.99E-01  2.81E-01  2.81E-01  3.29E-03  2.26E-01  2.04E-01  3.03E-01  5.29E-01  1.83E-01  2.00E-01
    91.5   2.99E-01  2.81E-01  2.81E-01  3.50E-03  2.25E-01  2.04E-01  3.11E-01  5.29E-01  1.83E-01  2.00E-01
    92.5   2.99E-01  2.80E-01  2.80E-01  3.86E-03  2.25E-01  2.03E-01  3.21E-01  5.28E-01  1.83E-01  2.00E-01
    93.5   2.99E-01  2.80E-01  2.80E-01  4.45E-03  2.24E-01  2.03E-01  3.37E-01  5.28E-01  1.83E-01  2.01E-01
    94.5   2.99E-01  2.80E-01  2.80E-01  5.36E-03  2.23E-01  2.02E-01  3.59E-01  5.28E-01  1.83E-01  2.01E-01
    95.5   2.99E-01  2.80E-01  2.80E-01  6.67E-03  2.23E-01  2.02E-01  3.88E-01  5.28E-01  1.83E-01  2.01E-01
    96.5   2.99E-01  2.80E-01  2.80E-01  8.39E-03  2.22E-01  2.01E-01  4.30E-01  5.28E-01  1.83E-01  2.01E-01
    97.5   2.99E-01  2.80E-01  2.80E-01  1.04E-02  2.22E-01  2.01E-01  4.92E-01  5.28E-01  1.82E-01  2.01E-01
    98.5   2.99E-01  2.80E-01  2.80E-01  1.22E-02  2.21E-01  2.00E-01  5.85E-01  5.28E-01  1.82E-01  2.01E-01
    99.5   2.99E-01  2.80E-01  2.80E-01  1.33E-02  2.21E-01  2.00E-01  7.20E-01  5.28E-01  1.82E-01  2.01E-01
 
     Z(km)  NO2Q      N2O4Q     N2QO4     OQ        SQ        SOQ       H2SO3Q    HSQ       COQ       HQO     
     0.5   6.16E+01  3.73E+01  3.73E+01  1.76E-01  1.78E-01  1.65E-02  1.69E+02  1.83E-01  1.40E+00 -1.00E+03
     1.5   1.12E+02  6.79E+01  6.79E+01  1.76E-01  1.81E-01  1.68E-02  3.37E+02  1.88E-01  1.41E+00 -9.89E+02
     2.5   1.86E+02  1.13E+02  1.13E+02  1.76E-01  1.86E-01  1.72E-02  6.24E+02  1.97E-01  1.41E+00 -9.72E+02
     3.5   2.77E+02  1.67E+02  1.67E+02  1.76E-01  1.92E-01  1.75E-02  1.11E+03  2.08E-01  1.41E+00 -9.24E+02
     4.5   3.94E+02  2.39E+02  2.39E+02  1.76E-01  2.02E-01  1.77E-02  1.91E+03  2.21E-01  1.42E+00 -7.78E+02
     5.5   5.66E+02  3.43E+02  3.43E+02  1.76E-01  2.13E-01  1.79E-02  3.23E+03  2.37E-01  1.42E+00 -3.29E+02
     6.5   8.34E+02  5.06E+02  5.06E+02  1.76E-01  2.24E-01  1.79E-02  5.46E+03  2.52E-01  1.43E+00  9.27E+02
     7.5   1.23E+03  7.38E+02  7.38E+02  1.76E-01  2.35E-01  1.77E-02  9.21E+03  2.66E-01  1.43E+00  3.62E+03
     8.5   1.17E+03  7.03E+02  7.03E+02  1.76E-01  2.33E-01  1.74E-02  1.52E+04  2.61E-01  1.44E+00  7.73E+03
     9.5   1.10E+03  6.57E+02  6.57E+02  1.76E-01  2.33E-01  1.76E-02  2.39E+04  2.60E-01  1.44E+00  1.23E+04
    10.5   9.62E+02  5.67E+02  5.67E+02  1.76E-01  2.33E-01  2.04E-02  3.43E+04  2.55E-01  1.45E+00  1.67E+04
    11.5   6.36E+02  3.78E+02  3.78E+02  1.76E-01  2.12E-01  2.25E-02  2.20E+04  2.24E-01  1.45E+00  2.19E+04
    12.5   2.77E+02  1.68E+02  1.68E+02  1.76E-01  1.91E-01  2.37E-02  6.35E+03  1.94E-01  1.45E+00  1.93E+04
    13.5   8.14E+01  4.94E+01  4.94E+01  1.76E-01  1.80E-01  2.43E-02  1.13E+03  1.81E-01  1.45E+00  2.02E+04
    14.5   2.11E+01  1.28E+01  1.28E+01  1.76E-01  1.73E-01  2.47E-02  2.17E+02  1.77E-01  1.44E+00  2.58E+04
    15.5   8.26E+00  5.06E+00  5.06E+00  1.76E-01  1.69E-01  2.49E-02  1.00E+02  1.77E-01  1.44E+00  3.38E+04
    16.5   5.78E+00  3.55E+00  3.55E+00  1.76E-01  1.84E-01  2.55E-02  8.67E+01  1.77E-01  1.43E+00  4.16E+04
    17.5   5.09E+00  3.13E+00  3.13E+00  1.76E-01  2.07E-01  2.67E-02  8.36E+01  1.77E-01  1.42E+00  4.75E+04
    18.5   4.66E+00  2.88E+00  2.88E+00  1.76E-01  2.31E-01  2.92E-02  8.05E+01  1.77E-01  1.41E+00  5.03E+04
    19.5   4.30E+00  2.67E+00  2.67E+00  1.77E-01  2.56E-01  3.41E-02  7.65E+01  1.77E-01  1.40E+00  4.95E+04
    20.5   4.00E+00  2.48E+00  2.48E+00  1.77E-01  2.81E-01  4.28E-02  7.03E+01  1.78E-01  1.39E+00  4.56E+04
    21.5   3.60E+00  2.24E+00  2.24E+00  1.77E-01  3.06E-01  5.70E-02  5.22E+01  1.78E-01  1.38E+00  3.78E+04
    22.5   3.23E+00  2.02E+00  2.02E+00  1.78E-01  3.35E-01  7.88E-02  1.88E+01  1.78E-01  1.37E+00  3.07E+04
    23.5   2.91E+00  1.83E+00  1.83E+00  1.78E-01  3.68E-01  1.13E-01  4.80E+00  1.79E-01  1.36E+00  2.41E+04
    24.5   2.61E+00  1.65E+00  1.65E+00  1.78E-01  4.34E-01  1.98E-01  2.38E+01  1.78E-01  1.34E+00  1.85E+04
    25.5   2.34E+00  1.49E+00  1.49E+00  1.78E-01  6.08E-01  4.43E-01  2.70E+01  1.78E-01  1.33E+00  1.40E+04
    26.5   2.10E+00  1.34E+00  1.34E+00  1.79E-01  1.13E+00  1.19E+00  2.78E+01  1.79E-01  1.32E+00  1.05E+04
    27.5   1.88E+00  1.21E+00  1.21E+00  1.79E-01  2.48E+00  3.15E+00  2.79E+01  1.80E-01  1.30E+00  7.76E+03
    28.5   1.70E+00  1.10E+00  1.10E+00  1.79E-01  4.63E+00  6.27E+00  2.78E+01  1.80E-01  1.29E+00  5.68E+03
    29.5   1.55E+00  1.01E+00  1.01E+00  1.80E-01  5.92E+00  8.16E+00  2.76E+01  1.81E-01  1.27E+00  4.05E+03
    30.5   1.42E+00  9.32E-01  9.32E-01  1.80E-01  5.79E+00  8.00E+00  2.72E+01  1.82E-01  1.26E+00  2.78E+03
    31.5   1.33E+00  8.72E-01  8.72E-01  1.80E-01  5.12E+00  7.05E+00  2.68E+01  1.83E-01  1.24E+00  1.77E+03
    32.5   1.24E+00  8.21E-01  8.21E-01  1.81E-01  4.39E+00  6.01E+00  2.61E+01  1.84E-01  1.23E+00  9.87E+02
    33.5   1.10E+00  7.34E-01  7.34E-01  1.81E-01  3.72E+00  5.06E+00  2.54E+01  1.85E-01  1.21E+00  3.65E+02
    34.5   9.60E-01  6.48E-01  6.48E-01  1.81E-01  3.16E+00  4.25E+00  2.45E+01  1.86E-01  1.19E+00 -7.95E+01
    35.5   8.32E-01  5.68E-01  5.68E-01  1.81E-01  2.69E+00  3.58E+00  2.36E+01  1.88E-01  1.18E+00 -4.01E+02
    36.5   7.14E-01  4.94E-01  4.94E-01  1.82E-01  2.31E+00  3.04E+00  2.25E+01  1.92E-01  1.16E+00 -6.25E+02
    37.5   6.06E-01  4.27E-01  4.27E-01  1.82E-01  2.00E+00  2.60E+00  2.15E+01  1.96E-01  1.15E+00 -7.74E+02
    38.5   5.09E-01  3.66E-01  3.66E-01  1.82E-01  1.73E+00  2.21E+00  2.04E+01  2.04E-01  1.14E+00 -8.70E+02
    39.5   4.20E-01  3.10E-01  3.10E-01  1.82E-01  1.49E+00  1.87E+00  1.94E+01  2.13E-01  1.12E+00 -9.29E+02
    40.5   3.41E-01  2.59E-01  2.59E-01  1.83E-01  1.28E+00  1.56E+00  1.84E+01  2.25E-01  1.11E+00 -9.62E+02
    41.5   2.76E-01  2.17E-01  2.17E-01  1.83E-01  1.08E+00  1.28E+00  1.75E+01  2.37E-01  1.10E+00 -9.81E+02
    42.5   2.27E-01  1.86E-01  1.86E-01  1.83E-01  9.17E-01  1.05E+00  1.66E+01  2.47E-01  1.09E+00 -9.90E+02
    43.5   1.94E-01  1.65E-01  1.65E-01  1.83E-01  7.90E-01  8.64E-01  1.59E+01  2.56E-01  1.08E+00 -9.95E+02
    44.5   1.73E-01  1.52E-01  1.52E-01  1.83E-01  6.93E-01  7.26E-01  1.52E+01  2.65E-01  1.08E+00 -9.97E+02
    45.5   1.62E-01  1.46E-01  1.46E-01  1.83E-01  6.23E-01  6.25E-01  1.47E+01  2.74E-01  1.07E+00 -9.98E+02
    46.5   1.56E-01  1.43E-01  1.43E-01  1.83E-01  5.71E-01  5.51E-01  1.42E+01  2.84E-01  1.07E+00 -9.99E+02
    47.5   1.53E-01  1.43E-01  1.43E-01  1.83E-01  5.34E-01  4.98E-01  1.38E+01  2.96E-01  1.06E+00 -1.00E+03
    48.5   1.53E-01  1.45E-01  1.45E-01  1.83E-01  5.07E-01  4.59E-01  1.34E+01  3.13E-01  1.06E+00 -1.00E+03
    49.5   1.55E-01  1.47E-01  1.47E-01  1.83E-01  4.87E-01  4.30E-01  1.31E+01  3.32E-01  1.06E+00 -1.00E+03
    50.5   1.56E-01  1.49E-01  1.49E-01  1.83E-01  4.72E-01  4.08E-01  1.28E+01  3.51E-01  1.06E+00 -1.00E+03
    51.5   1.58E-01  1.52E-01  1.52E-01  1.83E-01  4.60E-01  3.91E-01  1.25E+01  3.68E-01  1.05E+00 -1.00E+03
    52.5   1.60E-01  1.54E-01  1.54E-01  1.83E-01  4.51E-01  3.78E-01  1.23E+01  3.83E-01  1.05E+00 -1.00E+03
    53.5   1.62E-01  1.57E-01  1.57E-01  1.83E-01  4.44E-01  3.68E-01  1.21E+01  3.97E-01  1.05E+00 -1.00E+03
    54.5   1.64E-01  1.60E-01  1.60E-01  1.83E-01  4.39E-01  3.60E-01  1.20E+01  4.06E-01  1.05E+00 -1.00E+03
    55.5   1.66E-01  1.62E-01  1.62E-01  1.83E-01  4.35E-01  3.54E-01  1.19E+01  4.17E-01  1.05E+00 -1.00E+03
    56.5   1.68E-01  1.64E-01  1.64E-01  1.83E-01  4.31E-01  3.49E-01  1.17E+01  2.32E+01  1.05E+00 -1.00E+03
    57.5   1.70E-01  1.67E-01  1.67E-01  1.83E-01  4.29E-01  3.46E-01  1.17E+01  4.22E-01  1.05E+00 -1.00E+03
    58.5   1.72E-01  1.69E-01  1.69E-01  1.83E-01  4.27E-01  3.43E-01  1.16E+01  4.20E-01  1.05E+00 -1.00E+03
    59.5   1.73E-01  1.71E-01  1.71E-01  1.83E-01  4.26E-01  3.41E-01  1.15E+01  4.21E-01  1.04E+00 -1.00E+03
    60.5   1.75E-01  1.72E-01  1.72E-01  1.83E-01  4.25E-01  3.40E-01  1.14E+01  4.22E-01  1.04E+00 -1.00E+03
    61.5   1.76E-01  1.74E-01  1.74E-01  1.83E-01  4.26E-01  3.41E-01  1.14E+01  4.24E-01  1.04E+00 -1.00E+03
    62.5   1.77E-01  1.76E-01  1.76E-01  1.83E-01  4.27E-01  3.43E-01  1.14E+01  4.26E-01  1.04E+00 -1.00E+03
    63.5   1.79E-01  1.77E-01  1.77E-01  1.83E-01  4.31E-01  3.48E-01  1.13E+01  4.30E-01  1.04E+00 -1.00E+03
    64.5   1.80E-01  1.78E-01  1.78E-01  1.83E-01  4.34E-01  3.53E-01  1.13E+01  4.33E-01  1.04E+00 -1.00E+03
    65.5   1.81E-01  1.79E-01  1.79E-01  1.83E-01  4.39E-01  3.60E-01  1.13E+01  4.39E-01  1.04E+00 -1.00E+03
    66.5   1.82E-01  1.81E-01  1.81E-01  1.83E-01  4.47E-01  3.71E-01  1.13E+01  4.47E-01  1.04E+00 -1.00E+03
    67.5   1.84E-01  1.82E-01  1.82E-01  1.83E-01  4.59E-01  3.88E-01  1.13E+01  4.59E-01  1.04E+00 -1.00E+03
    68.5   1.85E-01  1.83E-01  1.83E-01  1.83E-01  4.76E-01  4.13E-01  1.13E+01  4.76E-01  1.04E+00 -1.00E+03
    69.5   1.87E-01  1.85E-01  1.85E-01  1.83E-01  5.00E-01  4.46E-01  1.13E+01  5.00E-01  1.04E+00 -1.00E+03
    70.5   1.90E-01  1.87E-01  1.87E-01  1.83E-01  5.30E-01  4.89E-01  1.13E+01  5.30E-01  1.04E+00 -1.00E+03
    71.5   1.94E-01  1.90E-01  1.90E-01  1.83E-01  5.65E-01  5.39E-01  1.13E+01  5.65E-01  1.04E+00 -1.00E+03
    72.5   1.98E-01  1.93E-01  1.93E-01  1.83E-01  6.04E-01  5.96E-01  1.13E+01  6.04E-01  1.04E+00 -1.00E+03
    73.5   2.03E-01  1.96E-01  1.96E-01  1.83E-01  6.48E-01  6.59E-01  1.13E+01  6.48E-01  1.04E+00 -1.00E+03
    74.5   2.08E-01  1.99E-01  1.99E-01  1.83E-01  6.95E-01  7.25E-01  1.13E+01  6.95E-01  1.04E+00 -1.00E+03
    75.5   2.13E-01  2.02E-01  2.02E-01  1.83E-01  7.41E-01  7.91E-01  1.13E+01  7.40E-01  1.04E+00 -1.00E+03
    76.5   2.16E-01  2.05E-01  2.05E-01  1.83E-01  7.82E-01  8.51E-01  1.13E+01  7.82E-01  1.04E+00 -1.00E+03
    77.5   2.19E-01  2.07E-01  2.07E-01  1.83E-01  8.15E-01  8.98E-01  1.13E+01  8.15E-01  1.04E+00 -1.00E+03
    78.5   2.21E-01  2.10E-01  2.10E-01  1.83E-01  8.32E-01  9.24E-01  1.13E+01  8.32E-01  1.03E+00 -1.00E+03
    79.5   2.23E-01  2.12E-01  2.12E-01  1.83E-01  8.22E-01  9.13E-01  1.13E+01  8.22E-01  1.03E+00 -1.00E+03
    80.5   2.14E-01  2.18E-01  2.18E-01  1.83E-01  7.67E-01  8.41E-01  1.13E+01  7.67E-01  1.03E+00 -1.00E+03
    81.5   2.02E-01  3.82E-01  3.82E-01  1.83E-01  6.93E-01  7.40E-01  1.13E+01  6.93E-01  1.03E+00 -1.00E+03
    82.5   1.99E-01  4.35E+00  4.35E+00  1.83E-01  6.35E-01  6.52E-01  1.13E+01  6.35E-01  1.02E+00 -1.00E+03
    83.5   1.99E-01  1.10E+02  1.10E+02  1.83E-01  5.92E-01  5.81E-01  1.13E+01  5.92E-01  1.02E+00 -1.00E+03
