 
 ----------START O ISOTOPE CALCULATION----------
 
  Gross Primary Productivity FOR O2 CO2= 1.16E+14  1.16E+14 cm-2s-1
    55.5  -9.99E+02 -9.99E+02 -9.99E+02 -5.52E+00 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.99E+02  5.77E+13
    56.5  -9.99E+02 -9.99E+02 -9.99E+02 -5.55E+00 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.99E+02  8.05E+13
    57.5  -9.99E+02 -9.99E+02 -9.99E+02 -5.56E+00 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.99E+02  1.10E+14
    58.5  -9.99E+02 -9.99E+02 -9.99E+02 -5.57E+00 -9.98E+02 -9.98E+02 -9.98E+02 -9.98E+02 -9.99E+02  1.45E+14
    59.5  -9.98E+02 -9.98E+02 -9.98E+02 -5.58E+00 -9.97E+02 -9.97E+02 -9.98E+02 -9.98E+02 -9.98E+02  1.87E+14
    60.5  -9.98E+02 -9.98E+02 -9.98E+02 -5.59E+00 -9.97E+02 -9.97E+02 -9.98E+02 -9.98E+02 -9.98E+02  2.34E+14
    61.5  -9.98E+02 -9.98E+02 -9.98E+02 -5.60E+00 -9.97E+02 -9.97E+02 -9.98E+02 -9.97E+02 -9.98E+02  2.86E+14
    62.5  -9.98E+02 -9.98E+02 -9.98E+02 -5.60E+00 -9.97E+02 -9.97E+02 -9.98E+02 -9.97E+02 -9.98E+02  3.39E+14
    63.5  -9.98E+02 -9.98E+02 -9.98E+02 -5.61E+00 -9.97E+02 -9.97E+02 -9.97E+02 -9.97E+02 -9.98E+02  3.49E+14
    64.5  -9.98E+02 -9.98E+02 -9.98E+02 -5.61E+00 -9.97E+02 -9.97E+02 -9.97E+02 -9.97E+02 -9.98E+02  4.19E+14
    65.5  -9.98E+02 -9.98E+02 -9.98E+02 -5.61E+00 -9.97E+02 -9.97E+02 -9.97E+02 -9.97E+02 -9.98E+02  5.04E+14
    66.5  -9.98E+02 -9.98E+02 -9.98E+02 -5.61E+00 -9.97E+02 -9.96E+02 -9.97E+02 -9.97E+02 -9.98E+02  5.60E+14
    67.5  -9.98E+02 -9.98E+02 -9.98E+02 -5.61E+00 -9.96E+02 -9.96E+02 -9.97E+02 -9.97E+02 -9.98E+02  6.16E+14
    68.5  -9.98E+02 -9.98E+02 -9.98E+02 -5.61E+00 -9.96E+02 -9.96E+02 -9.97E+02 -9.97E+02 -9.98E+02  6.49E+14
    69.5  -9.98E+02 -9.98E+02 -9.98E+02 -5.62E+00 -9.96E+02 -9.96E+02 -9.97E+02 -9.97E+02 -9.98E+02  6.78E+14
    70.5  -9.98E+02 -9.98E+02 -9.98E+02 -5.62E+00 -9.96E+02 -9.96E+02 -9.97E+02 -9.97E+02 -9.98E+02  7.00E+14
    71.5  -9.98E+02 -9.98E+02 -9.98E+02 -5.62E+00 -9.96E+02 -9.96E+02 -9.97E+02 -9.96E+02 -9.98E+02  7.62E+14
    72.5  -9.98E+02 -9.98E+02 -9.98E+02 -5.62E+00 -9.96E+02 -9.96E+02 -9.97E+02 -9.96E+02 -9.98E+02  8.59E+14
    73.5  -9.98E+02 -9.98E+02 -9.98E+02 -5.62E+00 -9.96E+02 -9.96E+02 -9.96E+02 -9.96E+02 -9.98E+02  1.03E+15
    74.5  -9.98E+02 -9.98E+02 -9.98E+02 -5.62E+00 -9.96E+02 -9.96E+02 -9.96E+02 -9.96E+02 -9.98E+02  1.30E+15
    75.5  -9.98E+02 -9.98E+02 -9.98E+02 -5.62E+00 -9.95E+02 -9.95E+02 -9.96E+02 -9.96E+02 -9.98E+02  1.77E+15
    76.5  -9.98E+02 -9.98E+02 -9.98E+02 -5.62E+00 -9.95E+02 -9.95E+02 -9.96E+02 -9.96E+02 -9.98E+02  2.55E+15
    77.5  -9.98E+02 -9.97E+02 -9.97E+02 -5.62E+00 -9.95E+02 -9.95E+02 -9.96E+02 -9.96E+02 -9.97E+02  3.94E+15
    78.5  -9.97E+02 -9.97E+02 -9.97E+02 -5.62E+00 -9.95E+02 -9.95E+02 -9.96E+02 -9.96E+02 -9.97E+02  6.10E+15
    79.5  -9.97E+02 -9.97E+02 -9.97E+02 -5.62E+00 -9.95E+02 -9.94E+02 -9.96E+02 -9.95E+02 -9.97E+02  1.00E+16
    80.5  -9.97E+02 -9.97E+02 -9.97E+02 -5.62E+00 -9.94E+02 -9.94E+02 -9.96E+02 -9.95E+02 -9.97E+02  2.32E+16
    81.5  -9.97E+02 -9.97E+02 -9.97E+02 -5.62E+00 -9.94E+02 -9.94E+02 -9.95E+02 -9.95E+02 -9.97E+02  8.28E+16
    82.5  -9.97E+02 -9.97E+02 -9.97E+02 -5.62E+00 -9.94E+02 -9.94E+02 -9.95E+02 -9.95E+02 -9.97E+02  3.13E+17
    83.5  -9.97E+02 -9.97E+02 -9.97E+02 -5.63E+00 -9.94E+02 -9.94E+02 -9.95E+02 -9.95E+02 -9.97E+02  1.18E+18
    84.5  -9.97E+02 -9.96E+02 -9.96E+02 -5.65E+00 -9.94E+02 -9.94E+02 -9.95E+02 -9.95E+02 -9.97E+02  4.42E+18
    85.5  -9.97E+02 -9.96E+02 -9.96E+02 -5.68E+00 -9.94E+02 -9.94E+02 -9.95E+02 -9.95E+02 -9.97E+02  1.64E+19
    86.5  -9.97E+02 -9.96E+02 -9.96E+02 -5.74E+00 -9.94E+02 -9.94E+02 -9.95E+02 -9.95E+02 -9.97E+02  6.03E+19
    87.5  -9.97E+02 -9.96E+02 -9.96E+02 -5.85E+00 -9.94E+02 -9.94E+02 -9.94E+02 -9.95E+02 -9.97E+02  2.20E+20
    88.5  -9.97E+02 -9.96E+02 -9.96E+02 -6.07E+00 -9.94E+02 -9.94E+02 -9.94E+02 -9.95E+02 -9.97E+02  7.91E+20
    89.5  -9.97E+02 -9.96E+02 -9.96E+02 -6.45E+00 -9.94E+02 -9.93E+02 -9.93E+02 -9.95E+02 -9.97E+02  2.81E+21
    90.5  -9.97E+02 -9.96E+02 -9.96E+02 -7.10E+00 -9.94E+02 -9.93E+02 -9.93E+02 -9.95E+02 -9.97E+02  9.78E+21
    91.5  -9.97E+02 -9.96E+02 -9.96E+02 -8.19E+00 -9.93E+02 -9.92E+02 -9.92E+02 -9.95E+02 -9.97E+02  3.33E+22
    92.5  -9.97E+02 -9.96E+02 -9.96E+02 -1.00E+01 -9.93E+02 -9.91E+02 -9.91E+02 -9.95E+02 -9.97E+02  1.10E+23
    93.5  -9.97E+02 -9.96E+02 -9.96E+02 -1.30E+01 -9.93E+02 -9.91E+02 -9.91E+02 -9.95E+02 -9.96E+02  3.51E+23
    94.5  -9.97E+02 -9.96E+02 -9.96E+02 -1.77E+01 -9.93E+02 -9.90E+02 -9.90E+02 -9.95E+02 -9.96E+02  1.06E+24
    95.5  -9.97E+02 -9.96E+02 -9.96E+02 -2.44E+01 -9.92E+02 -9.89E+02 -9.89E+02 -9.95E+02 -9.96E+02  2.93E+24
    96.5  -9.97E+02 -9.96E+02 -9.96E+02 -3.32E+01 -9.92E+02 -9.88E+02 -9.88E+02 -9.95E+02 -9.95E+02  7.05E+24
    97.5  -9.97E+02 -9.96E+02 -9.96E+02 -4.32E+01 -9.92E+02 -9.86E+02 -9.87E+02 -9.95E+02 -9.94E+02  1.23E+25
    98.5  -9.97E+02 -9.96E+02 -9.96E+02 -5.25E+01 -9.91E+02 -9.85E+02 -9.85E+02 -9.95E+02 -9.92E+02 -9.53E+21
    99.5  -9.97E+02 -9.95E+02 -9.95E+02 -5.84E+01 -9.91E+02 -9.84E+02 -9.84E+02 -9.95E+02 -9.91E+02 -1.11E+26
 
     Z(km)  NO2Q      N2O4Q     N2QO4     OQ        SQ        SOQ       H2SO3Q    HSQ       COQ       Q1D     
     0.5  -1.00E+03 -9.87E+02 -9.87E+02 -1.00E+03  6.91E+08  3.74E+07  4.15E+08 -1.00E+03 -1.38E+01
     1.5   6.01E+13 -9.84E+02 -9.84E+02 -1.00E+03  6.59E+08  3.75E+07  4.33E+08 -1.00E+03 -1.39E+01
     2.5   4.89E+13 -9.81E+02 -9.81E+02 -1.00E+03  6.44E+08  3.65E+07  4.43E+08 -1.00E+03 -1.42E+01
     3.5   4.04E+13 -9.81E+02 -9.81E+02 -1.00E+03  6.41E+08  3.54E+07  4.62E+08 -1.00E+03 -1.46E+01
     4.5   3.53E+13 -9.81E+02 -9.81E+02 -1.00E+03  6.36E+08  3.43E+07  4.85E+08 -1.00E+03 -1.53E+01
     5.5   3.37E+13 -9.82E+02 -9.82E+02 -1.00E+03  6.34E+08  3.34E+07  5.16E+08 -1.00E+03 -1.62E+01
     6.5   3.56E+13 -9.82E+02 -9.82E+02 -1.00E+03  6.57E+08  3.28E+07  5.63E+08 -1.00E+03 -1.74E+01
     7.5   3.96E+13 -9.84E+02 -9.84E+02 -1.00E+03  7.16E+08  3.23E+07  6.29E+08 -1.00E+03 -1.91E+01
     8.5   4.24E+13 -9.86E+02 -9.86E+02 -1.00E+03  8.10E+08  3.20E+07  7.08E+08 -1.00E+03 -2.11E+01
     9.5   4.23E+13 -9.87E+02 -9.87E+02 -1.00E+03  9.99E+08  3.17E+07  8.14E+08 -1.00E+03 -2.41E+01
    10.5   4.04E+13 -9.90E+02 -9.90E+02 -1.00E+03  2.50E+02  3.13E+07  1.10E+09 -1.00E+03 -2.44E+01
    11.5   3.72E+13 -9.93E+02 -9.93E+02 -1.00E+03  2.02E+03  3.10E+07  1.86E+09 -1.00E+03 -2.50E+01
    12.5   3.33E+13 -9.94E+02 -9.94E+02 -1.00E+03  3.33E+04  3.07E+07  4.40E+09 -1.00E+03 -2.65E+01
    13.5   2.45E+13 -9.95E+02 -9.95E+02 -1.00E+03  3.48E+05  3.06E+07  1.28E+10 -1.00E+03 -2.91E+01
    14.5   1.64E+13 -9.94E+02 -9.94E+02 -1.00E+03  2.96E+06  3.06E+07  4.27E+10 -9.99E+02 -3.29E+01
    15.5   1.07E+13 -9.94E+02 -9.94E+02 -1.00E+03  1.25E+07  3.06E+07  1.46E+11 -9.76E+02 -3.79E+01
    16.5   6.82E+12 -9.94E+02 -9.94E+02 -1.00E+03  1.97E+07  3.06E+07  4.90E+11 -9.98E+02 -4.41E+01
    17.5   4.46E+12 -9.94E+02 -9.94E+02 -1.00E+03  2.17E+07  3.13E+07  1.57E+12 -1.00E+03 -5.13E+01
    18.5   3.02E+12 -9.95E+02 -9.95E+02 -1.00E+03  2.49E+07  3.56E+07  4.81E+12 -1.00E+03 -5.92E+01
    19.5   2.13E+12 -9.95E+02 -9.95E+02 -1.00E+03  4.39E+07  6.27E+07  1.40E+13 -1.00E+03 -6.75E+01
    20.5   1.56E+12 -9.95E+02 -9.95E+02 -1.00E+03  1.36E+08  1.95E+08  3.76E+13 -1.00E+03 -7.62E+01
    21.5   1.13E+12 -9.96E+02 -9.96E+02 -1.00E+03  5.63E+08  8.05E+08  7.84E+13 -9.99E+02 -8.52E+01
    22.5   8.36E+11 -9.96E+02 -9.96E+02 -1.00E+03  2.34E+09  3.35E+09  7.63E+13 -9.77E+02 -9.43E+01
    23.5   6.29E+11 -9.96E+02 -9.96E+02 -1.00E+03  9.20E+09  1.31E+10  3.56E+13 -1.11E+02 -1.04E+02
    24.5   4.81E+11 -9.97E+02 -9.97E+02 -1.00E+03  3.40E+10  4.86E+10  2.10E+13  2.82E+04 -1.13E+02
    25.5   3.71E+11 -9.97E+02 -9.97E+02 -1.00E+03  1.19E+11  1.70E+11  1.75E+13  9.62E+05 -1.23E+02
    26.5   2.90E+11 -9.97E+02 -9.97E+02 -1.00E+03  3.86E+11  5.52E+11  1.58E+13  2.24E+07 -1.33E+02
    27.5   2.30E+11 -9.97E+02 -9.97E+02 -1.00E+03  1.06E+12  1.51E+12  1.46E+13  1.42E+08 -1.43E+02
    28.5   1.86E+11 -9.97E+02 -9.97E+02 -1.00E+03  2.04E+12  2.91E+12  1.35E+13  3.60E+08 -1.54E+02
    29.5   1.54E+11 -9.97E+02 -9.97E+02 -1.00E+03  2.49E+12  3.56E+12  1.24E+13  5.56E+08 -1.65E+02
    30.5   1.31E+11 -9.98E+02 -9.98E+02 -1.00E+03  2.27E+12  3.24E+12  1.14E+13  6.86E+08 -1.76E+02
    31.5   1.16E+11 -9.98E+02 -9.98E+02 -1.00E+03  1.84E+12  2.63E+12  1.03E+13  8.14E+08 -1.88E+02
    32.5   1.07E+11 -9.98E+02 -9.98E+02 -9.99E+02  1.44E+12  2.05E+12  9.29E+12  9.94E+08 -1.99E+02
    33.5   1.01E+11 -9.98E+02 -9.98E+02 -9.99E+02  1.10E+12  1.57E+12  8.30E+12  1.19E+09 -2.11E+02
    34.5   9.88E+10 -9.98E+02 -9.98E+02 -9.99E+02  8.39E+11  1.20E+12  7.36E+12  1.46E+09 -2.23E+02
    35.5   1.02E+11 -9.98E+02 -9.98E+02 -9.99E+02  6.40E+11  9.15E+11  6.48E+12  1.84E+09 -2.34E+02
    36.5   1.09E+11 -9.98E+02 -9.98E+02 -9.99E+02  4.92E+11  7.03E+11  5.69E+12  2.39E+09 -2.45E+02
    37.5   1.20E+11 -9.98E+02 -9.98E+02 -9.99E+02  3.79E+11  5.41E+11  4.99E+12  3.15E+09 -2.55E+02
    38.5   1.39E+11 -9.98E+02 -9.98E+02 -9.99E+02  2.91E+11  4.16E+11  4.37E+12  4.17E+09 -2.65E+02
    39.5   1.68E+11 -9.98E+02 -9.98E+02 -9.99E+02  2.21E+11  3.15E+11  3.83E+12  5.39E+09 -2.74E+02
    40.5   2.14E+11 -9.99E+02 -9.99E+02 -9.99E+02  1.64E+11  2.34E+11  3.37E+12  6.54E+09 -2.83E+02
    41.5   2.85E+11 -9.99E+02 -9.99E+02 -9.99E+02  1.19E+11  1.70E+11  2.98E+12  7.29E+09 -2.90E+02
    42.5   3.94E+11 -9.99E+02 -9.99E+02 -9.99E+02  8.51E+10  1.22E+11  2.65E+12  7.54E+09 -2.97E+02
    43.5   5.60E+11 -9.99E+02 -9.99E+02 -9.99E+02  6.08E+10  8.68E+10  2.37E+12  7.40E+09 -3.03E+02
    44.5   8.06E+11 -9.99E+02 -9.99E+02 -9.99E+02  4.38E+10  6.25E+10  2.15E+12  7.04E+09 -3.08E+02
    45.5   1.17E+12 -9.99E+02 -9.99E+02 -9.99E+02  3.20E+10  4.57E+10  1.97E+12  6.62E+09 -3.12E+02
    46.5   1.70E+12 -9.99E+02 -9.99E+02 -9.99E+02  2.40E+10  3.43E+10  1.82E+12  6.25E+09 -3.16E+02
    47.5   2.47E+12 -9.99E+02 -9.99E+02 -9.99E+02  1.84E+10  2.63E+10  1.69E+12  5.95E+09 -3.20E+02
    48.5   3.57E+12 -9.99E+02 -9.99E+02 -9.99E+02  1.45E+10  2.07E+10  1.58E+12  5.81E+09 -3.22E+02
    49.5   5.13E+12 -9.99E+02 -9.99E+02 -9.99E+02  1.16E+10  1.66E+10  1.49E+12  5.71E+09 -3.25E+02
    50.5   7.37E+12 -9.99E+02 -9.99E+02 -9.99E+02  9.56E+09  1.37E+10  1.41E+12  5.55E+09 -3.27E+02
    51.5   1.06E+13 -9.98E+02 -9.98E+02 -9.99E+02  8.00E+09  1.14E+10  1.35E+12  5.33E+09 -3.29E+02
    52.5   1.49E+13 -9.98E+02 -9.98E+02 -9.99E+02  6.83E+09  9.76E+09  1.29E+12  5.10E+09 -3.31E+02
    53.5   2.09E+13 -9.98E+02 -9.98E+02 -9.99E+02  5.94E+09  8.48E+09  1.24E+12  4.85E+09 -3.33E+02
    54.5   2.90E+13 -9.98E+02 -9.98E+02 -9.99E+02  5.24E+09  7.48E+09  1.20E+12  4.56E+09 -3.34E+02
    55.5   4.00E+13 -9.98E+02 -9.98E+02 -9.99E+02  4.68E+09  6.68E+09  1.16E+12  4.26E+09 -3.36E+02
    56.5   5.45E+13 -9.98E+02 -9.98E+02 -9.99E+02  4.23E+09  6.04E+09  1.13E+12  3.97E+09 -3.37E+02
    57.5   7.31E+13 -9.98E+02 -9.98E+02 -9.99E+02  3.86E+09  5.52E+09  1.11E+12  3.70E+09 -3.38E+02
    58.5   9.65E+13 -9.98E+02 -9.98E+02 -9.99E+02  3.57E+09  5.09E+09  1.08E+12  3.47E+09 -3.39E+02
    59.5   1.25E+14 -9.98E+02 -9.98E+02 -9.98E+02  3.32E+09  4.74E+09  1.06E+12  3.26E+09 -3.40E+02
    60.5   1.59E+14 -9.97E+02 -9.97E+02 -9.98E+02  3.12E+09  4.45E+09  1.04E+12  3.08E+09 -3.42E+02
    61.5   1.99E+14 -9.97E+02 -9.97E+02 -9.98E+02  2.95E+09  4.22E+09  1.03E+12  2.93E+09 -3.43E+02
    62.5   2.45E+14 -9.97E+02 -9.97E+02 -9.98E+02  2.81E+09  4.02E+09  1.01E+12  2.80E+09 -3.44E+02
    63.5   2.66E+14 -9.97E+02 -9.97E+02 -9.98E+02  2.71E+09  3.87E+09  1.00E+12  2.70E+09 -3.45E+02
    64.5   3.33E+14 -9.97E+02 -9.97E+02 -9.98E+02  2.62E+09  3.74E+09  9.93E+11  2.61E+09 -3.46E+02
    65.5   4.13E+14 -9.97E+02 -9.97E+02 -9.98E+02  2.54E+09  3.63E+09  9.84E+11  2.54E+09 -3.47E+02
    66.5   4.80E+14 -9.97E+02 -9.97E+02 -9.98E+02  2.48E+09  3.54E+09  9.77E+11  2.48E+09 -3.48E+02
    67.5   5.65E+14 -9.97E+02 -9.97E+02 -9.98E+02  2.43E+09  3.47E+09  9.71E+11  2.42E+09 -3.49E+02
    68.5   6.42E+14 -9.97E+02 -9.97E+02 -9.98E+02  2.38E+09  3.40E+09  9.65E+11  2.38E+09 -3.51E+02
    69.5   7.34E+14 -9.97E+02 -9.97E+02 -9.98E+02  2.35E+09  3.35E+09  9.60E+11  2.34E+09 -3.52E+02
    70.5   8.22E+14 -9.96E+02 -9.96E+02 -9.98E+02  2.31E+09  3.31E+09  9.56E+11  2.31E+09 -3.53E+02
    71.5   9.66E+14 -9.96E+02 -9.96E+02 -9.98E+02  2.28E+09  3.26E+09  9.53E+11  2.28E+09 -3.55E+02
    72.5   1.15E+15 -9.96E+02 -9.96E+02 -9.98E+02  2.25E+09  3.22E+09  9.50E+11  2.25E+09 -3.57E+02
    73.5   1.42E+15 -9.96E+02 -9.96E+02 -9.98E+02  2.22E+09  3.18E+09  9.48E+11  2.22E+09 -3.59E+02
    74.5   1.80E+15 -9.96E+02 -9.96E+02 -9.98E+02  2.19E+09  3.13E+09  9.46E+11  2.19E+09 -3.61E+02
    75.5   2.40E+15 -9.96E+02 -9.96E+02 -9.98E+02  2.15E+09  3.08E+09  9.45E+11  2.15E+09 -3.64E+02
    76.5   3.27E+15 -9.96E+02 -9.96E+02 -9.98E+02  2.12E+09  3.03E+09  9.44E+11  2.12E+09 -3.67E+02
    77.5   4.74E+15 -9.96E+02 -9.96E+02 -9.97E+02  2.09E+09  2.98E+09  9.44E+11  2.09E+09 -3.70E+02
    78.5   6.78E+15 -9.95E+02 -9.95E+02 -9.97E+02  2.06E+09  2.94E+09  9.44E+11  2.06E+09 -3.75E+02
    79.5   1.02E+16 -9.95E+02 -9.95E+02 -9.97E+02  2.04E+09  2.90E+09  9.44E+11  2.04E+09 -3.80E+02
    80.5   1.79E+16 -9.95E+02 -9.95E+02 -9.97E+02  2.08E+09  2.92E+09  9.45E+11  2.08E+09 -3.85E+02
    81.5   6.38E+16 -9.95E+02 -9.95E+02 -9.97E+02  2.30E+09  3.13E+09  9.47E+11  2.30E+09 -3.92E+02
    82.5   3.25E+17 -9.95E+02 -9.95E+02 -9.96E+02  2.63E+09  3.54E+09  9.49E+11  2.63E+09 -4.00E+02
    83.5   1.37E+18 -9.95E+02 -9.95E+02 -9.96E+02  3.01E+09  4.08E+09  9.52E+11  3.01E+09 -4.09E+02
    84.5   3.65E+18 -9.95E+02 -9.95E+02 -9.96E+02  3.44E+09  4.72E+09  9.55E+11  3.44E+09 -4.20E+02
    85.5   6.85E+18 -9.95E+02 -9.95E+02 -9.95E+02  3.88E+09  5.44E+09  9.59E+11  3.88E+09 -4.34E+02
    86.5   1.13E+19 -9.95E+02 -9.95E+02 -9.95E+02  4.34E+09  6.17E+09  9.63E+11  4.34E+09 -4.49E+02
    87.5   1.75E+19 -9.95E+02 -9.95E+02 -9.94E+02  4.81E+09  6.92E+09  9.69E+11  4.81E+09 -4.68E+02
    88.5   2.62E+19 -9.95E+02 -9.95E+02 -9.94E+02  5.28E+09  7.69E+09  9.76E+11  5.28E+09 -4.90E+02
    89.5   3.86E+19 -9.95E+02 -9.95E+02 -9.93E+02  5.77E+09  8.48E+09  9.85E+11  5.77E+09 -5.16E+02
    90.5   5.72E+19 -9.95E+02 -9.95E+02 -9.92E+02  6.26E+09  9.25E+09  9.95E+11  6.26E+09 -5.48E+02
    91.5   8.44E+19 -9.95E+02 -9.95E+02 -9.91E+02  6.76E+09  1.00E+10  1.01E+12  6.76E+09 -5.85E+02
    92.5   1.19E+20 -9.94E+02 -9.95E+02 -9.90E+02  7.28E+09  1.09E+10  1.02E+12  7.28E+09 -6.29E+02
    93.5   1.63E+20 -9.94E+02 -9.95E+02 -9.88E+02  7.82E+09  1.18E+10  1.04E+12  7.82E+09 -6.82E+02
    94.5   2.13E+20 -9.94E+02 -9.95E+02 -9.87E+02  8.37E+09  1.28E+10  1.07E+12  8.37E+09 -7.43E+02
    95.5   2.56E+20 -9.94E+02 -9.95E+02 -9.85E+02  8.93E+09  1.40E+10  1.09E+12  8.93E+09 -8.16E+02
    96.5   2.73E+20 -9.93E+02 -9.94E+02 -9.83E+02  9.47E+09  1.53E+10  1.13E+12  9.47E+09 -9.01E+02
    97.5   2.16E+20 -9.93E+02 -9.94E+02 -9.81E+02  9.98E+09  1.66E+10  1.17E+12  9.98E+09 -1.00E+03
    98.5  -7.91E+16 -9.92E+02 -9.93E+02 -9.79E+02  1.05E+10  1.79E+10  1.22E+12  1.05E+10 -1.12E+03
    99.5  -5.24E+20 -9.90E+02 -9.92E+02 -9.77E+02  1.09E+10  1.90E+10  1.28E+12  1.09E+10 -1.11E+03
 
 
     Z(km)       O3I   CH3OOHI    CH3O2I   HO2NO2I     N2O5I
     0.5  -1.00E+03 -1.00E+03 -1.00E+03 -9.98E+02 -9.87E+02
     1.5  -1.00E+03 -1.00E+03 -1.00E+03  4.75E+11 -9.84E+02
     2.5  -1.00E+03 -1.00E+03 -1.00E+03  1.83E+11 -9.81E+02
     3.5  -1.00E+03 -1.00E+03 -1.00E+03  6.89E+10 -9.81E+02
     4.5  -1.00E+03 -1.00E+03 -1.00E+03  2.62E+10 -9.81E+02
     5.5  -1.00E+03 -1.00E+03 -1.00E+03  1.10E+10 -9.82E+02
     6.5  -1.00E+03 -1.00E+03 -1.00E+03  5.77E+09 -9.82E+02
     7.5  -1.00E+03 -1.00E+03 -1.00E+03  3.92E+09 -9.84E+02
     8.5  -1.00E+03 -1.00E+03 -1.00E+03  3.33E+09 -9.86E+02
     9.5  -1.00E+03 -1.00E+03 -1.00E+03  3.35E+09 -9.87E+02
    10.5  -1.00E+03 -1.00E+03 -1.00E+03  3.87E+09 -9.90E+02
    11.5  -1.00E+03 -1.00E+03 -1.00E+03  4.94E+09 -9.93E+02
    12.5  -1.00E+03 -1.00E+03 -1.00E+03  5.56E+09 -9.94E+02
    13.5  -1.00E+03 -1.00E+03 -1.00E+03  5.19E+09 -9.95E+02
    14.5  -1.00E+03 -1.00E+03 -1.00E+03  4.24E+09 -9.94E+02
    15.5  -1.00E+03 -1.00E+03 -1.00E+03  3.25E+09 -9.94E+02
    16.5  -1.00E+03 -1.00E+03 -1.00E+03  2.41E+09 -9.94E+02
    17.5  -1.00E+03 -1.00E+03 -1.00E+03  1.80E+09 -9.94E+02
    18.5  -1.00E+03 -1.00E+03 -1.00E+03  1.37E+09 -9.95E+02
    19.5  -1.00E+03 -1.00E+03 -1.00E+03  1.08E+09 -9.95E+02
    20.5  -1.00E+03 -1.00E+03 -1.00E+03  8.84E+08 -9.95E+02
    21.5  -1.00E+03 -1.00E+03 -1.00E+03  7.27E+08 -9.96E+02
    22.5  -1.00E+03 -1.00E+03 -1.00E+03  6.14E+08 -9.96E+02
    23.5  -1.00E+03 -1.00E+03 -1.00E+03  5.32E+08 -9.96E+02
    24.5  -1.00E+03 -1.00E+03 -1.00E+03  4.73E+08 -9.97E+02
    25.5  -1.00E+03 -1.00E+03 -1.00E+03  4.29E+08 -9.97E+02
    26.5  -1.00E+03 -1.00E+03 -1.00E+03  3.98E+08 -9.97E+02
    27.5  -1.00E+03 -1.00E+03 -1.00E+03  3.80E+08 -9.97E+02
    28.5  -1.00E+03 -1.00E+03 -1.00E+03  3.74E+08 -9.97E+02
    29.5  -1.00E+03 -1.00E+03 -1.00E+03  3.84E+08 -9.97E+02
    30.5  -1.00E+03 -1.00E+03 -1.00E+03  4.13E+08 -9.98E+02
    31.5  -1.00E+03 -1.00E+03 -1.00E+03  4.72E+08 -9.98E+02
    32.5  -9.99E+02 -9.99E+02 -9.99E+02  5.75E+08 -9.98E+02
    33.5  -9.99E+02 -9.99E+02 -9.99E+02  7.39E+08 -9.98E+02
    34.5  -9.99E+02 -9.99E+02 -9.99E+02  1.01E+09 -9.98E+02
    35.5  -9.99E+02 -9.99E+02 -9.99E+02  1.47E+09 -9.98E+02
    36.5  -9.99E+02 -9.99E+02 -9.99E+02  2.26E+09 -9.98E+02
    37.5  -9.99E+02 -9.99E+02 -9.99E+02  3.64E+09 -9.98E+02
    38.5  -9.99E+02 -9.99E+02 -9.99E+02  6.15E+09 -9.98E+02
    39.5  -9.99E+02 -9.99E+02 -9.99E+02  1.08E+10 -9.98E+02
    40.5  -9.99E+02 -9.99E+02 -9.99E+02  1.93E+10 -9.99E+02
    41.5  -9.99E+02 -9.99E+02 -9.99E+02  3.46E+10 -9.99E+02
    42.5  -9.99E+02 -9.99E+02 -9.99E+02  6.20E+10 -9.99E+02
    43.5  -9.99E+02 -9.99E+02 -9.99E+02  1.10E+11 -9.99E+02
    44.5  -9.99E+02 -9.99E+02 -9.99E+02  1.93E+11 -9.99E+02
    45.5  -9.99E+02 -9.99E+02 -9.99E+02  3.35E+11 -9.99E+02
    46.5  -9.99E+02 -9.99E+02 -9.99E+02  5.75E+11 -9.99E+02
    47.5  -9.99E+02 -9.99E+02 -9.99E+02  9.78E+11 -9.99E+02
    48.5  -9.99E+02 -9.99E+02 -9.99E+02  1.60E+12 -9.99E+02
    49.5  -9.99E+02 -9.99E+02 -9.99E+02  2.55E+12 -9.99E+02
    50.5  -9.99E+02 -9.99E+02 -9.99E+02  4.03E+12 -9.99E+02
    51.5  -9.99E+02 -9.99E+02 -9.99E+02  6.33E+12 -9.98E+02
    52.5  -9.99E+02 -9.99E+02 -9.99E+02  9.56E+12 -9.98E+02
    53.5  -9.99E+02 -9.99E+02 -9.99E+02  1.40E+13 -9.98E+02
    54.5  -9.99E+02 -9.99E+02 -9.99E+02  2.02E+13 -9.98E+02
    55.5  -9.99E+02 -9.99E+02 -9.99E+02  2.88E+13 -9.98E+02
    56.5  -9.99E+02 -9.99E+02 -9.99E+02  4.03E+13 -9.98E+02
    57.5  -9.99E+02 -9.99E+02 -9.99E+02  5.48E+13 -9.98E+02
    58.5  -9.99E+02 -9.99E+02 -9.99E+02  7.26E+13 -9.98E+02
    59.5  -9.98E+02 -9.98E+02 -9.98E+02  9.36E+13 -9.98E+02
    60.5  -9.98E+02 -9.98E+02 -9.98E+02  1.17E+14 -9.97E+02
    61.5  -9.98E+02 -9.98E+02 -9.98E+02  1.43E+14 -9.97E+02
    62.5  -9.98E+02 -9.98E+02 -9.98E+02  1.70E+14 -9.97E+02
